IPC主分类,发明名称,摘要
G09G3/36  ,一种GOA单元的驱动电路及显示面板 [发明],本申请提供一种GOA单元的驱动电路及显示面板，驱动电路包括：时序控制器、水平移位器和时序电压调整电路；所述时序控制器用于向水平移位器输出第一GOA时序电压；所述水平移位器用于利用所述第一GOA时序电压生成第二GOA时序电压，将所述第二GOA时序电压输出至所述GOA单元；所述时序电压调整电路，用于在收到开机信号后，对所述第一GOA时序电压或第二GOA时序电压进行调整，以使所述水平移位器在开机到显示的时段内输出高电平的第二GOA时序电压，从而使所述GOA单元正常放电置位。本申请通过在开机时将驱动GOA单元的电压拉高，从而使GOA单元正常放电置位，有效避免GOA单元残留电荷导致出现的横向显示残影。
G09G3/20  ,防护电路、显示模组及电子设备 [发明],本申请实施例提供了一种防护电路、显示模组及电子设备。该防护电路包括参比电路和泄放电路。参比电路的第一端与信号传输电路连接，参比电路的第二端接地，参比电路的第三端与泄放电路的第一端连接，参比电路配置为向泄放电路输出参比电压。泄放电路的第二端与信号传输电路连接，泄放电路的第三端接地；泄放电路配置为：在信号传输电路的电压和参比电压之间的电压差值大于等于第一阈值的情况下，将泄放电路的第二端和第三端之间切换至导通状态，以将信号传输电路接地。该防护电路能够防止过电应力对信号输出端连接的电气元件造成冲击，能够提高系统安全性。
G09F9/302  ,一种多终端视讯信息可视化图形显示平台设备 [发明],本发明提供一种多终端视讯信息可视化图形显示平台设备，其结构包括：控制端、承重板、数据接收体、散热端、多屏显示器；本发明由多屏显示器进一步改进后，将原有的多组显示器换为两组多屏显示器进行使用，从而能够减少空间的占用以及减轻设备的重量，以至于单组多屏显示器将依据数据转换器控制内部的四组指示边框及画面显示层，从而单组多屏显示器能一次性将四种数据画面进行反应，同时指示边框通过变色效果提高重要内容的观看指引，所使通过两组多屏显示器的叠加下可将八组数据画面同时显现，进而可避免多组数据画面同时显现造成的显示器相互堆积而产生的散热冲突情况，进一步的提高显示平台设备的使用强度。
G09G3/00  ,显示面板的评测方法和系统 [发明],本申请公开了一种显示面板的评测方法和系统，方法包括：根据第一图像识别待测面板是否存在显示异常区域并得到识别结果，第一图像为待测面板在进行补正处理前显示预设灰阶画面时的图像数据；根据第一图像对待测面板在同一工站上进行伽马补偿处理和Mura补偿处理；根据第二图像得到补偿后亮度，根据第一图像得到补偿前亮度，根据补偿前亮度与补偿后亮度之间的亮度值差异得到补偿效果，第二图像为待测面板在进行补正处理后显示预设灰阶画面时的图像数据；根据补偿效果和识别结果对待测面板进行评价，并根据评价结果生成相应的提示信息，本申请缩短评测时间周期，评测阶段自动化、客观且准确，减小生产成本。
G09G5/12  ,车载显示系统及其控制方法 [发明],本发明公开一种车载显示系统及其控制方法，车载显示系统包括主控制装置、第一显示装置及第二显示装置，第一显示装置具有第一处理模块及第一显示控制模块，第一处理模块包含第一解码单元及第一存储单元，第一存储单元预先储存有第一分配条件，第二显示装置包含第二显示控制模块，主控制装置经由第一类型连接线传送第一类型数据流至第一显示装置，第一解码单元用于将第一类型数据流转换为第二类型数据流，第二类型数据流包含第一数据流及第二数据流，第一处理模块根据第一分配条件将第一数据流传送至第一显示控制模块，且第一处理模块将第二数据流经由第二类型连接线传送至第二显示控制模块。本发明可简化车载显示系统的结构，降低制作成本。
G09G3/34  ,一种控制指令传输的方法、调光器和背光单元 [发明],本发明公开了一种控制指令传输的方法、调光器和背光单元，调光器首先接收控制指令组，然后对控制指令组中的目标控制指令进行解码，最后过滤将控制指令组的目标控制指令，将过滤后的控制指令发送至与该调光器串联的下一级调光器，其中，目标控制指令为该调光器对应的控制指令。由于调光器在传输控制指令的过程中，传输的是除自身解码的控制指令之外的其他控制指令，相比现有技术中传输所有控制指令，可以降低带宽，提高通信质量。
G09G3/20  ,驱动装置和显示设备 [发明],本申请公开了一种驱动装置和显示设备，其中，驱动装置包括第一数据驱动芯片、第二数据驱动芯片和第一输出控制模块，第一数据驱动芯片包括多路第一数据传输通路；第二数据驱动芯片与第一数据驱动芯片相邻设置，包括多路第二数据传输通路；第一输出控制模块用于在第m个第一数据传输通路的输入电压与第n个第二数据传输通路的输入电压相同时，将第m个第一数据传输通路的输出端与第n个第二数据传输通路的输出端连通；其中，m和n均为正整数，第m个第一数据传输通路靠近第二数据驱动芯片，和/或第n个第二数据传输通路靠近第一数据驱动芯片；本申请能够有效缓解相邻两数据驱动芯片之间因为充电差异导致的分屏问题。
G09G3/36  ,栅极驱动电路、显示面板及显示装置 [发明],本申请公开了一种栅极驱动电路、显示面板及显示装置。栅极驱动电路包括级联的多个移位寄存器，移位寄存器电连接时钟信号端，移位寄存器包括：第一晶体管，第一晶体管的第一极电连接第一电压源，第一晶体管的第二极电连接输出端；第二晶体管，第二晶体管的第一极电连接第一信号端，第二晶体管的栅极和第二晶体管的第二极电连接第一晶体管的栅极；其中，第一信号端的电压绝对值小于时钟信号端的导通电平的绝对值。根据本申请实施例，有利于提高显示产品的使用寿命。
G09G3/3225  ,像素补偿电路及其驱动方法、显示面板 [发明],本公开提供一种像素补偿电路及其驱动方法、显示面板，像素驱动电路包括驱动模块、电压写入模块、耦合模块和阈值补偿模块；阈值补偿模块用于在阈值补偿阶段对驱动模块的阈值电压进行补偿；耦合模块的第一端与电压写入模块连接，耦合模块的第二端与驱动模块的控制端连接，电压写入模块用于在初始化阶段向耦合模块的第一端输出固定电压，以及在数据写入阶段向耦合模块的第一端输出数据电压，耦合模块用于在数据写入阶段将含有数据电压信息的电压耦合至驱动模块的控制端；数据写入阶段的开始时刻晚于阈值补偿阶段的结束时刻。本公开通过将数据写入和补偿分开进行，补偿时间不受数据写入时间限制，可实现高频驱动，提升显示均一性。
G09G3/00  ,显示面板的驱动方法、电子设备以及计算机可读存储介质 [发明],本申请公开了一种显示面板的驱动方法、电子设备以及计算机可读存储介质，显示面板划分为主屏区和副屏区，当显示面板处于展开状态时，主屏区和副屏区共同显示输出画面，当显示面板处于折叠状态时，主屏区显示输出画面，该驱动方法包括：当侦测到显示面板处于折叠状态时，至少在预设时长内控制显示面板处于第一工作状态；其中，当显示面板处于第一工作状态时，在控制主屏区显示输出画面的同时，还控制副屏区显示预设画面。上述方法可以改善副屏区的阈值电压偏移，进而消除主屏区和副屏区的显示分屏现象。
G09G3/32  ,一种选择电路、LED显示装置及LED灯带 [发明],一种选择电路、LED显示装置及LED灯带，该电路用于从并联设置的N个发光体中逐一选择目标发光体，电路包括N个串联在信号线中的第一阻抗器，与N个第一阻抗器和发光体对应的N个第二阻抗器，第二阻抗器包括电子开关；第二阻抗器输入端与对应第一阻抗器输出端相连，第二阻抗器输出端与地线相连，第二阻抗器输入端和电子开关控制端与对应发光体驱动芯片相连，驱动芯片包括：接收部、控制部、获取部和确定部。该显示装置及灯带包括上述选择电路。上述选择电路通过第一和第二阻抗器与发光体的驱动芯片结合，能够从并联设置的N个发光体中逐一选择目标发光体，构思新颖，电路结构简单。
G09G3/32  ,显示装置及其驱动电路 [发明],本发明公开了一种显示装置及其源极驱动电路，包括至少一个源极驱动通道，源极驱动通道用于向相应的多个像素单元提供灰阶电压，每个源极驱动通道包括：锁存模块，接收时钟信号以及数据信号，并根据时钟信号锁存数据信号；数模转换器，将数字信号转换成相应的模拟电压；电平转换模块，连接于锁存模块与数模转换器之间，用于将电平转换后的数字信号输出至数模转换器；输出模块，根据模拟电压产生灰阶电压；以及开关选择模块，连接于锁存模块与电平转换模块之间，根据源极驱动通道使能信号控制锁存模块与电平转换模块之间连接的通断，电平转换器不进行翻转，进而不会对数模转换器和输出模块中输入端寄生电容进行充放电，节省了功耗。
G09G3/32  ,一种在线写址方法、装置、电子设备及存储介质 [发明],本发明公开了一种在线写址方法、装置、电子设备及存储介质，该方法包括：响应写址指令，向所述阻抗开关输出导通控制信号；采集所述信号端的电压值；判断所述电压值是否不小于第一预设值，若是，则从所述写址指令获取目标地址，将所述目标地址写入所述LED发光体；响应写址结束标志，向所述阻抗开关输出截止控制信号。本方法通过采集LED发光体信号端的电压值，通过比较判断后，即可写入目标地址，不需要执行复杂的写址协议来判断是否是目标发光体，方法简单，对LED发光体的驱动芯片的计算能力要求较低。
G09G3/00  ,与摄像头联动的投影仪控制方法、装置、设备及存储介质 [发明],本申请提供一种与摄像头联动的投影仪控制方法、装置、设备及存储介质，具体涉及智能家电技术领域。该方法包括：当检测到投影仪工作时，获取投影位置信息，并根据所述投影位置信息获取可视区域，其中，所述可视区域用于指示空间内用户可观看所述投影仪投屏的画面的区域；根据所述摄像头传输的所述可视区域内的图像，确定所述可视区域内是否识别到用户；若未识别到用户，则获取室内光源强度，根据所述室内光源强度控制所述投影仪调整显示亮度。通过上述方式，可根据用户实际使用情况动态调整投影仪的分辨率和显示亮度等参数，满足用户对资源节约和观影体验的需求，提供用户的使用体验感。
G09G3/32  ,显示面板和显示装置 [发明],本发明实施例提供一种显示面板和显示装置。显示面板包括发光器件、像素电路和比较模块；像素电路包括驱动晶体管和第一晶体管，第一晶体管和驱动晶体管串联连接；比较模块与第一晶体管的栅极耦接，比较模块用于将比较信号和参考信号的电压值进行比较生成控制信号、并将控制信号提供给第一晶体管的栅极；像素电路的工作周期包括发光阶段；在发光阶段中，比较信号为恒压信号，至少部分时段参考信号的电压随时间变化。本发明能够利用比较模块调节发光器件的发光时长，实现灵活性调节各不同颜色发光器件的发光时长，满足多场景的应用需求。
G09G3/32  ,发光元件光衰校准方法、装置和发光元件光衰校准设备 [发明],本申请涉及一种发光元件光衰校准方法、装置、发光元件光衰校准设备、计算机设备、存储介质和计算机程序产品。包括获取参考元件的光参数、温度参数和电路参数，基于温度参数和光参数得到光衰校准系数，基于光衰校准系数和电路参数对发光元件进行校准。其中，参考元件的环境参数与LED显示屏的环境参数匹配，且参考元件的电路参数与LED显示屏中各发光元件的电路参数匹配。本申请中，设置参考元件处于与发光元件相匹配的电路环境和外界环境下，能够通过对参考元件的光参数和温度参数得到发光元件的光衰校准系数，并以光衰校准系数对发光元件进行校准。采用此方法得到的光衰校准系数准确，且无需人工检修，能够提高光衰校准的准确性和便利性。
G09G3/3225  ,显示面板的驱动方法、亮度补偿方法、驱动及显示装置 [发明],本发明公开了一种显示面板的驱动方法、亮度补偿方法、驱动及显示装置，显示面板的驱动方法包括：获取显示面板的刷新频率；根据刷新频率确定显示面板在一画面刷新周期中所包括的驱动阶段的数量；计算每一驱动阶段的目标发光时间占比；根据每一驱动阶段的目标发光时间占比，对应调节在每一驱动阶段中向像素电路输入的发光控制信号。本发明提供的技术方案，可根据单帧内亮度变化趋势动态调整发光控制信号的发光时间占比，使得显示面板在单帧中的每一驱动阶段的亮度与目标亮度的差值小于预设值，从而改善显示面板低频闪烁的问题，提高显示面板的低频显示效果。
G09G3/3258  ,驱动装置及驱动方法、显示设备 [发明],本发明公开了一种驱动装置及驱动方法、显示设备。根据本发明实施例的驱动装置包括：驱动单元，所述驱动单元用于向发光单元提供驱动电压；运算单元，所述运算单元与所述驱动单元相连接以获取所述驱动电压的电压值；复位单元，所述复位单元用于向所述发光单元提供复位电压，其中，所述运算单元根据所述驱动电压的电压值运算得到所述复位电压的电压值。根据本发明实施例的驱动装置及驱动方法、显示设备，解决了帧率变化时亮度突变的问题。
H02J7/00  ,基于物联网的光伏护栏供电管理方法及系统 [发明],本发明涉及供电管理技术领域，尤其涉及一种基于物联网的光伏护栏供电管理方法及系统。该方法包括以下步骤：获取气象环境数据并进行实际太阳辐射度计算，从而获得实际太阳辐射数据；对太阳能板进行电能转换率分析，获得光电转换效率，并进行电能产生值计算，获得电能产生值；获取物联网广告投放数据并进行昼夜声光分析，获得昼夜声光数据；对储能电池进行电缆损耗分析，获得电池输出功率校正值；对电能流转数据进行电池输出功率校正，获得实际电池输出数据；根据实际电池输出数据以及昼夜声光数据进行昼夜供电分析，从而获得昼夜供电策略，并将昼夜供电策略传输至控制器，以执行供电管理任务。本发明基于物联网对光伏护栏进行高效的供电管理。
G09G3/32  ,显示电路、显示面板与显示装置 [发明],本申请涉及一种显示电路、显示面板与显示装置，通过将显示电路中所包含的晶体管替换为双栅晶体管以实现其阈值电压补偿，具体为在补偿阶段控制第一阈值补偿模块与第二阈值补偿模块导通，实现双栅晶体管的顶栅和第一极短接，底栅与第二极短接，在补偿节点VDD电压作用下产生经晶体管流向复位信号线的电流，电位逐渐降低至晶体管的阈值电压正偏至阈值电压为0，实现对晶体管的阈值电压补偿。由于可实现对显示电路中所包含的晶体管的阈值电压补偿，可有效消除因显示电路中的薄膜晶体管的特性不稳定对发光电流的影响，即使晶体管的阈值电压漂移的情况下，依然保持流经发光器件的发光电流恒定，提高显示面板的亮度均一性，有效解决显示质量不佳的问题。
G09G3/3208  ,显示面板的灰阶补偿方法、相关装置及介质 [发明],本公开提供了一种显示面板的灰阶补偿方法、相关装置及介质。该显示面板的灰阶补偿方法包括：以显示面板中的区块为单位，计算显示面板显示当前帧显示画面时的当前累积衰退因子，根据当前累积衰退因子，计算并且存储用于对下一帧显示画面进行灰阶补偿的当前灰阶补偿值，在接收到下一帧显示画面时，调用当前灰阶补偿值，利用当前灰阶补偿值对下一帧显示画面进行灰阶补偿，以便于显示面板显示灰阶补偿后的下一帧显示画面，减小了显示面板的驱动电路的内部存储器中存储的用于对显示面板进行灰阶补偿的数据的所需存储空间，进而减小了内部存储器的尺寸，降低了驱动电路的成本。
G09G3/36  ,共模电压产生电路及其控制方法、芯片、电子设备 [发明],本公开涉及一种共模电压产生电路及其控制方法、芯片、电子设备，所述共模电压产生电路用于产生共模电压，包括：第一运算放大器，正向输入端用于接收参考电压，负向输入端用于通过反馈电路接收反馈电压，反馈电压与共模电压成比例；第二运算放大器，输入端连接于第一运算放大器的输出端、电容调整电路的第一端，输出端连接于反馈电路的一端、电容调整电路的第二端及输出控制开关的第一端，第二运算放大器的输出端用于输出共模电压；电容调整电路的控制端用于接收电容调整信号以改变自身电容；输出控制开关的第二端连接于目标显示触控面板。
G09G3/3225  ,显示面板亮度补偿方法、装置和存储介质 [发明],本申请实施例公开了一种显示面板亮度补偿方法、装置和存储介质，涉及显示技术领域。该显示面板亮度补偿方法包括：获取显示面板中像素点的当前亮度值；根据当前亮度值，确定当前亮度值的相邻设定亮度值；其中，相邻设定亮度值包括：第一设定亮度值和第二设定亮度值；基于第一设定亮度值对应的补偿值和第二设定亮度值对应的调整值，确定当前亮度值的补偿值；根据当前亮度值以及补偿值，对显示面板进行补偿。其中，第二设定亮度值对应的调整值基于显示面板在以第二设定亮度值进行显示的显示效果确定。本申请提供的显示面板补偿方法在补偿显示面板过程中，降低了对存储器件存储空间的要求。
H03F1/38  ,信号放大电路和显示装置 [发明],本申请提供一种信号放大电路和显示装置；该信号放大电路通过使第一反相器的驱动晶体管的栅极连接至重置模块的输出端，则在光电器件的阻抗变化时，第一反相器的驱动晶体管的栅极的电位会发生变化，使第一反相器的各节点的电位变化对信号进行放大，同时第一补偿晶体管连接于第一驱动晶体管的第二栅极和第一输出节点之间，将第一输出节点的电位预充至第一驱动晶体管的第二栅极，以调节第一驱动晶体管的阈值电压，改善了不同晶体管中阈值电压的差异性，解决了经反相器放大后出现信号不均匀的技术问题。
G09G5/02  ,色彩调试方法、装置、设备和计算机可读存储介质 [发明],本申请公开了一种色彩调试方法、装置、设备和计算机可读存储介质，该方法包括：获取待调样机的待调色彩特征；根据白色纯色理论和所述待调色彩特征的各颜色通道像素值确定目标待调色彩特征；根据所述目标待调色彩特征对预设的标准色彩特征调整，得到目标标准色彩特征；根据所述目标待调色彩特征和所述目标标准色彩特征，对所述待调样机进行色彩调试。通过白色纯色理论和各颜色通道像素值调整待调色彩特征，以及根据目标待调色彩特征对预设的标准色彩特征调整，提高待调色彩特征和标准色彩特征调整表达的准确性，进而基于调整后的待调色彩特征和标准色彩特征，对待调样机进行色彩调试，提高色彩调试的效率和准确性。
G09G3/20  ,控制电路、控制方法、相关设备及显示装置 [发明],本申请提供一种控制电路、控制方法、相关设备及显示装置。该控制电路包括：电平转换芯片，包括：过电流保护模块以及与过电流保护模块连接的逻辑控制模块；系统时序控制器，通过栅极信号输入端口与逻辑控制模块连接，用于向逻辑控制模块发送与当前运行模式对应的栅极信号；信号分析模块，与逻辑控制模块连接，用于将根据栅极信号确定的控制信号发送至逻辑控制模块，以使逻辑控制模块控制过电流保护模块，将当前过电流保护数据设置为与当前运行模式对应的目标过电流保护数据。本申请中设定了与不同运行模式下对应的过电流保护数据，实现针对不同运行模式下过电流保护数据的切换，防止不同模式下可能的大电流对系统造成危害，提高显示系统的安全性。
G09G3/36  ,一种液晶拼接方法、装置、设备及介质 [发明],本申请涉及液晶显示技术领域，尤其涉及一种液晶拼接方法、装置、设备及介质。该方法包括：获取目标液晶屏对应的多帧图像，以及多帧图像中每帧图像的行数；根据行数确定比重差值，比重差值用于表示每帧图像中相邻两行的占比差值；根据比重差值，确定每行对应的当前帧图像的第一占比和下一帧图像的第二占比；根据每行对应的当前帧图像的第一占比和下一帧图像的第二占比，将多帧图像中每两帧相邻图像进行融合，得到多帧融合图像；将多帧融合图像在目标液晶屏上显示。本申请可以避免构成液晶拼接屏的多个液晶屏中视频画面在上下两个液晶屏的拼接处出现图像错位的情况，提高了视频画面的流畅度和用户的观看体验。
G09G3/20  ,显示面板 [发明],本申请提供一种显示面板，显示面板包括驱动电路以及多行像素单元，驱动电路包括：多级驱动单元，每级驱动单元用于驱动一行像素单元发光；每级驱动单元包括驱动信号输出模块以及驱动信号补偿模块，驱动信号输出模块用于向对应行像素单元输出驱动信号，驱动信号补偿模块用于向对应行像素单元输出亮度补偿信号；其中，驱动电路向奇数行像素单元输出的亮度补偿信号具有第一补偿时长，驱动电路向偶数行像素单元输出的亮度补偿信号具有第二补偿时长，且第一补偿时长与第二补偿时长不相等。本申请可以实现奇数行像素单元和偶数行像素单元的亮度一致性，避免像素排列方式导致奇数行像素单元与偶数行像素单元亮度存在差异的现象。
G09G3/20  ,一种显示面板及显示装置 [发明],本申请实施例提供一种显示面板及显示装置，显示面板包括多个移位寄存电路，移位寄存电路包括多个级联的移位寄存器，移位寄存器包括多个晶体管、第一电容和第二电容。部分晶体管构成第一输出单元且部分晶体管构成第二输出单元，第一输出单元用于将第一信号线上的信号提供至移位寄存器的输出端，第二输出单元用于将第二信号线上的信号提供至移位寄存器的输出端。第一电容与第一输出单元的控制端电连接，第二电容与第二输出单元的控制端电连接，其中，沿垂直于显示面板所在面的方向，第一电容和第二电容均与至少部分晶体管交叠。本申请减小了第一电容或第二电容所占用的面积，缩小了移位寄存器所占用的面积，有利于显示面板及显示装置窄边框的实现。
G09G3/36  ,显示面板的补偿装置、方法、设备及存储介质 [发明],本申请公开了一种显示面板的补偿装置、方法、设备及存储介质，属于显示技术领域。该装置包括：采集模块，用于基于第一曝光时间对显示面板显示的画面进行图像采集，得到第一图像和第二图像，显示面板显示的画面在每个变化周期内刷新一次，第一图像的采集时间与第二图像的采集时间之间的时间间隔与变化周期的整数倍不同；获取模块，用于获取第一图像与第二图像之间的第一差异度；确定模块，用于基于第一差异度确定显示面板显示的完整画面；补偿模块，用于根据完整画面对显示面板进行补偿。该装置通过对采集的第一图像和第二图像的差异度进行分析，使得用于补偿的是显示面板显示的完整画面，避免了因画面不完整导致的补偿错误，提高了补偿的准确性。
G09G5/10  ,一种图像亮度补偿方法、显示设备及存储介质 [发明],本申请实施例提供了一种图像亮度补偿方法、显示设备及存储介质，该显示设备包括串扰补偿控制模块、源驱动模块和显示模块，串扰补偿控制模块用于获取待显示图像数据中第i行像素中像素点的灰阶值，计算第i行像素中最大灰阶值与最小灰阶值的灰阶差值；若灰阶差值大于预设差值阈值，则控制源驱动模块对第i行像素进行亮度补偿；显示模块用于显示亮度补偿后的待显示图像数据。根据本行数据自身的差异来决定是否进行亮度补偿，能够有效改善面内串扰，进而减缓“在进行图像显示时由于串扰导致画面失真”的情况的发生，提高图像的显示效果。
G09G3/20  ,一种色阶调整方法及电子设备 [发明],本申请公开一种色阶调整方法及电子设备，属于显示技术领域，方法包括在第一时刻显示第一应用的第一窗口；其中，电子设备在第一时刻的色阶为第一色阶；响应于用户输入的第一窗口切换操作，在第二时刻显示第二应用的第二窗口；其中，在显示第二窗口之后，电子设备的色阶变为第二色阶，第二色阶小于第一色阶；在与第二时刻间隔第一时长之后的第三时刻，电子设备的色阶变为第一色阶。这样，一方面，色阶先变为较低色阶等级的第二色阶，可以避免窗口变化后出现亮度闪烁现象。另一方面，由第二色阶调整至较高色阶等级的第一色阶，可以使电子设备在稳定第二窗口后保持在较高等级的色阶，从而最大程度降低显示屏的功耗。
G09G3/34  ,背光调光电路、背光系统以及电子设备 [发明],本发明提供了一种背光调光电路、系统以及电子设备，该电路通过LED灯串为屏幕提供背光，局部调光模块控制LED灯串的灰阶等级，电流峰值调节模块调整流过LED灯串的峰值输出电流的大小，反馈模块中的第一MOS管的漏极耦接至LED灯串的第二端，其源极通过局部调光模块或电流峰值调节模块接地；运算放大器的第一输入端耦接至电流峰值调节模块的第一端或局部调光模块的第一端，其第二输入端耦接至局部调光模块的第一端或电流峰值调节模块的第一端，其输出端耦接至第一MOS管的栅极，以控制运算放大器的第一输入端和第二输入端的电压相等，从而在不影响局部调光信号的情况下，通过调整流过LED灯串的峰值输出电流的大小，提高背光系统在插黑帧的模式下的显示亮度。
G09G3/36  ,复位电路及显示模组 [发明],本公开的实施例提供一种复位电路及显示模组。在一具体实施方式中，该复位电路包括开关电路和延时电路，所述开关电路的第一端耦接于电源端，所述开关电路的第二端和所述延时电路的输入端耦接于第一节点，所述延时电路的输出端耦接于复位端，所述开关电路用于响应于所述电源端输出供电电压而将所述第一节点的电位置于所述供电电压且响应于所述电源端未输出供电电压而将所述第一节点接地。该实施方式可提升复位时序控制的控制精度，避免电源端的初始电压存在微小压降造成复位异常。
G09G3/00  ,一种显示故障纠错及安全管理方法、单元及驱动芯片 [发明],本发明公开了一种显示故障纠错及安全管理方法、单元及驱动芯片，属于驱动图像显示阵列的集成电路技术领域，解决现有故障检测检测过程需要多次的数据交互，而且需要人工进行干预或调整，过程繁琐、智能化程度差，对非专业维护人士不够友好，且无法准确获故障位置的问题。本发明包括对显示模组进行图像数据传输故障检测和传输安全检测的图像数据传输故障检测步骤或/和对图像数据显示故障检测的图像数据显示故障检测步骤。本发明用于显示故障检测。
G09G3/36  ,电压缓冲器和显示装置 [发明],本申请提供电压缓冲器和显示装置，涉及显示技术领域，电压缓冲器包括第一输入端、第二输入端、第一输出端、放大器、驱动管、第一补偿模块和第二补偿模块；第二输入端，与放大器的正极端连接，用于接收第一驱动电压；第一补偿模块，用于使主极点位于放大器和驱动管之间，次级点位于第一输出端；第一补偿模块的两端分别连接驱动管的输入端和驱动管的输出端；第二补偿模块，用于将驱动管的输出信号输入至放大器的负极端；第二补偿模块的两端分别连接放大器的输入端和驱动管的输出端；第一输出端，与驱动管的输出端连接，用于输出稳压后的第二驱动电压。本申请的电路结构简单，在不增加系统成本的前提下提升了整体稳定性，电路补偿效果佳。
G09G3/00  ,显示故障检测方法、装置、设备及存储介质 [发明],本发明属于故障检测技术领域，公开了一种显示故障检测方法、装置、设备及存储介质。本发明通过获取待测显示屏的显示图像，获取所述待测显示屏的工作电流，根据所述显示图像确定LED灯珠的成像信息，对所述成像信息进行分析，确定所述LED灯珠的显示状态，将所述显示状态与预设显示状态比较，得到所述待测显示屏的图像检测结果，将所述工作电流与所述显示屏的预设工作电流进行比较，得到所述待测显示屏的电流检测结果，对所述图像检测结果与所述电流检测结果分析，得到所述待测显示屏的故障信息，与现有技术相比本发明能够准确地从图像和显示屏电流两个角度对显示屏的故障进行分析，提高故障检测的准确性。
G09G3/20  ,显示面板的驱动方法、时序控制板和显示装置 [发明],本申请提供一种显示面板的驱动方法、时序控制板和显示装置；该显示面板的驱动方法在获取到显示面板的待显示画面后，对显示面板的待显示画面进行侦测，判断显示面板的待显示画面是否满足预设条件，在显示面板的待显示画面满足预设条件时，表示至少两行间隔设置的子像素中，位于同一列的子像素的灰阶相同，则可以输出第一扫描信号以使至少两行间隔设置的子像素同时打开，相应的，可以使灰阶相同的子像素同时输入数据信号，从而可以减少数据信号的切换次数，降低显示装置的功耗。
G09G3/20  ,一种显示面板及显示装置 [发明],本发明公开了一种显示面板及显示装置，显示面板包括显示区，显示区包括第一区和第二区；像素驱动电路、数据线和参考电压线，至少部分位于显示区；参考电压线用于传输固定电压；像素驱动电路包括驱动晶体管和数据写入模块，数据写入模块的第一端与驱动晶体管的第一极电连接；在第一区中，数据写入模块的第二端与数据线电连接；在第二区中，数据写入模块的第二端与参考电压线电连接，数据写入模块至少用于将固定电压写入到驱动晶体管的栅极。本发明提供的技术方案，解决数据线传输的数据信号跳变引起耦合作用而造成显示异常的问题，提高显示品质。
G09G3/32  ,一种显示驱动芯片 [发明],本发明公开了一种显示驱动芯片，属于驱动图像显示阵列的集成电路技术领域。本发明包括全局时序管理系统、接口处理模块、系统管理器、FLASH、图像处理引擎、纠错及安全管理单元、能耗管理单元、存储器控制单元、图像存储器、混合电流驱动引擎、恒流电流管理阵列和行扫描开关切换阵列。本发明用于能耗精确控制、自动化故障检测和安全性检测。
G09G3/3233  ,驱动电路、芯片及显示装置 [发明],本申请公开了一种驱动电路、芯片及显示装置。该驱动电路经多条数据线驱动显示装置中的多个像素单元，各像素单元根据源极驱动电压发出相应亮度的光，其中，驱动电路包括：数据驱动器，提供与各像素单元对应的数据电压；以及多个第一电容，在各第一电容经相应的数据线与相应的像素单元耦接的情况下，各第一电容根据相应的数据电压调节各像素单元的源极驱动电压，以使相应的源极驱动电压与相应的第一电容的电容值和相应的数据电压相关。因而可以扩展数据电压的范围，更利于对发光电流的精确控制，提升显示装置的显示品质。同时，也降低了数据驱动器的设计难度，更利于改善显示品质。
G09G3/32  ,一种能耗管理单元、驱动芯片及低功耗显示驱动电路 [发明],本发明公开了一种能耗管理单元、驱动芯片及低功耗显示驱动电路，属于驱动图像显示阵列的集成电路技术领域，解决现有技术无法实现显示驱动电路中的显示模组的低功耗精确控制，从而造成能耗过大的问题。本发明包括低功耗模式选择单元，低功耗模式选择单元包括能耗配置管理模式模块和能耗自动管理模式模块。本发明用于低功耗图像显示。
G09G3/34  ,一种汽车B柱用背光源驱动方法、驱动电路及驱动装置 [发明],本发明公开了一种汽车B柱用背光源驱动方法、驱动电路及驱动装置，其中方法包括：获得汽车B柱上的显示图像；根据背光源的区域划分规则，将显示图像进行划分为若干个区域，对显示图像的每个区域进行亮度信息提取，获得显示图像的每个区域的亮度信息；根据显示图像的显示参数与获得的每个区域的亮度信息，获得每个区域的补偿数据；背光源驱动模块的控制器根据所述补偿数据产生补偿信号，驱动电路根据补偿信号驱动背光源内的LED组件点亮，使得汽车B柱用背光源将所述显示图像显示在汽车B柱相应位置。本方案考虑到背光源的均匀性以及是否可以区域部分调控的效果，最大程度提成显示效果，以及减低耗电情况。
G09G3/3208  ,静态画面判定方法及装置、计算机可读存储介质 [发明],本发明提供了一种静态画面判定方法及装置、计算机可读存储介质，属于显示技术领域。静态画面判定方法，包括：获取显示屏幕的预设显示区域在显示第N帧画面时的第一画面总亮度以及在显示第N+1帧画面时的第二画面总亮度，N为正整数；判断第一画面总亮度与第二画面总亮度的亮度差值是否大于预测亮度变化量，预测亮度变化量由第一画面总亮度和第N帧画面到第N+1帧画面的运动路径决定；如果第一画面总亮度与第二画面总亮度的亮度差值不大于预测亮度变化量，判断预设显示区域显示静态画面；如果第一画面总亮度与第二画面总亮度的亮度差值大于预测亮度变化量，判断预设显示区域显示动态画面。本发明实施例能够准确地判断显示屏幕是否显示静态画面。
