IPC主分类,发明名称,摘要
G11C29/56  ,一种企业级固态硬盘VPD信息的测试方法和测试装置 [发明],本发明提供了一种企业级固态硬盘VPD信息的测试方法和测试装置，其通过先进行手动测试来验证当前网页版BMC能否获得完整的VPD信息，再在脚本自动测试过程中采用相应的工具获取VPD信息进行比对测试，以保证测试的完整性和准确性，其特征在于：所述方法包括以下步骤：步骤1、进行手动测试，所述手动测试包括网页版BMC平台固态硬盘VPD测试和命令行版BMC平台固态硬盘VPD测试；步骤2、分别获取步骤1中两种测试输出的VPD信息，并比较两个VPD信息是否相同；步骤3、利用脚本进行自动测试；如果步骤2中两个VPD信息相同，则在步骤3中采用redfishtool工具来获取VPD信息；如果步骤2中两个VPD信息不相同，则在步骤3中采用i2c‑test工具来获取VPD信息。
H10B80/00  ,存储结构、存储器、差分放大电路、芯片及电子设备 [发明],本发明公开一种存储结构、存储器、差分放大电路、芯片及电子设备，涉及电子电路领域。存储结构包括：第一晶体管设有第一源极、第一漏极、第一栅极以及第一沟道电极，并形成有第一结电容；第二晶体管设有第二源极、第二漏极、第二栅极以及第二沟道电极，并形成有第二结电容；第一漏极与第一位线连接；第二漏极与第二位线连接；第一源极和第二源极共同连接输出端、接地端或非地端；第一栅极和第二栅极可共线连接或分别与字线连接；第一沟道电极和第二沟道电极可共字线连接或分别用字线连接，第一晶体管和第二晶体管的输出电流可以不同。本发明通过调控输出电流的不同，实现差分存储，可以抵消共模噪声抗干扰，扩大窗口尺寸，可实现存算一体。
B65G47/90  ,光模块烧录装置及光模块烧录方法 [发明],本发明提供了一种光模块烧录装置及光模块烧录方法。光模块烧录装置包括本体单元、进料单元、搬运单元和烧录单元；其中，进料单元包括传送带，传送带连接于本体单元且承载光模块；搬运单元包括机械臂和第一手爪，机械臂连接于本体单元，第一手爪连接于机械臂远离本体单元的一端；烧录单元包括烧录组件，烧录组件连接于本体单元，第一手爪的移动范围覆盖传送带和烧录组件。本申请实施例通过进料单元实现光模块的自动上料，通过搬运单元实现光模块的搬运，通过烧录单元实现光模块指令的烧录。实现了上料、搬运和烧录的自动化操作，大大提高了生产效率，节约了人力成本，提高了拔插光模块的准确性和一致性，降低了产品损耗，提高了产品的合格率。
G11C11/4072  ,一种忆阻器与或组合逻辑门电路及并行前缀加法器 [发明],本发明公开了一种忆阻器与或组合逻辑门电路及并行前缀加法器，所述加法器采用所述的忆阻器与或组合逻辑门电路，所述加法器包括忆阻器交叉阵列，所述忆阻器交叉阵列由晶体管分为多个分区，每个分区的同一行由多个忆阻器组成，每个晶体管能够控制相邻两个分区的接通和断开。本发明能够有效克服传统行波进位加法器的时延长、效率低的局限性，并且在同时对任意个多位加法器运算时依然保持对数时间复杂度。
G11C11/412  ,随机存取存储器电路、存储器、存储阵列及数据操作方法 [发明],本发明公开了一种随机存取存储器电路、存储器、存储阵列及数据操作方法，涉及电子技术领域，包括：第一晶体管和第二晶体管均包括源极、漏极、栅极和沟道电极；每个晶体管的沟道电极与栅极露出的沟道区电接触；第一晶体管的栅极与第二晶体管的沟道电极连接，第二晶体管的栅极与第一晶体管的沟道电极连接，每个晶体管可实现传统两个晶体管构成的非门，且第一晶体管和第二晶体管构成互耦反相器；还包括读写单元，其中包括控制开关和位线组，控制开关与存储单元和位线组连接。本发明用四个晶体管即能够具备存储器的存储读写功能，电路面积和体积大大减小，电路集成度更高，可实现高效的存储功能、同时具备多态存储的特性，调控扩展为多维度。
G11C11/419  ,一种超低功耗的静态随机存取存储器单元 [发明],本发明公开了一种超低功耗的静态随机存取存储器单元，该单元电路包括双反相器子电路、第一写缓冲子电路、第二写缓冲子电路和读缓冲子电路，双反相器子电路作为存储单元，通过交叉耦合实现对数据的锁存操作，所述第一写缓冲子电路和第二写缓冲子电路均采用一NMOS，第一写缓冲子电路与第一写位线和双反相器子电路连接，由写字线控制通断，实现对存储单元的写操作；第二写缓冲子电路与第二写位线和双反相器子电路连接，由写字线控制通断，实现对存储单元的写操作。本发明使用单个NMOS作为写缓冲子电路，相比于传统TFET SRAM从根本上避免TFET单向导通、正向p‑i‑n电流和串联电流衰减问题，减小了写延迟，提高了噪声容限。
G11C13/00  ,一种线性旋钮电位器数值防抖动方法及系统 [发明],本发明公开了一种线性旋钮电位器数值防抖动方法及系统，该方法包括以下步骤：每隔2‑4ms采集一次线性旋钮电位器ADC数值；判断当前采集次数是否等于预设采集次数，若是，则将采集到的所有线性旋钮电位器ADC数值组成第一数据集，并对第一数据集进行预处理，得到第二数据集；计算得到第二数据集的平均值；设置线性旋钮电位器每个挡位的数值范围，并在每个挡位的数据范围之间设置一个空白区域范围，当处于某个挡位的数值范围的平均值跳动至与其相邻的空白区域范围时，则该平均值仍保持在原挡位的数值范围内。本发明解决了现有检测旋钮电位器的ADC数值时，ADC数值会出现来回跳动，导致程序误判断以及影响功能的正常使用的问题。
H10B41/30  ,一种NOR Flash存储单元及其制备方法和应用 [发明],本发明涉及半导体技术领域，公开了一种NOR Flash存储单元及其制备方法和应用，该NOR Flash存储单元包括硅基底、埋氧化层、顶硅层以及设置在顶硅层上并向下延伸直至埋氧化层的第一掺杂区、设置在所述第一掺杂区上的浮栅结构、称设置在所述浮栅结构两侧的栅极侧墙、对称埋设在所述栅极侧墙下方的第一掺杂区中的第二掺杂区、对称设置在所述第一掺杂区中的第三掺杂区；本发明制备的NOR Flash存储单元的寄生电容更小、漏电流更低，同时运行速度得到了较高的提升，有着切实意义上的实用价值。
G11C13/00  ,一种忆阻器Ⅳ特性演示电路 [发明],本发明公开了一种忆阻器IV特性演示电路，包括直流电压源VCC、忆阻器ML、双刀双掷开关K、限流电路；所述限流电路由电阻R1、R2、R3、RX以及三极管Q1、Q2构成。VCC正极与开关K的一端连接，负极端接地，通过开关K与忆阻器ML连接端1或2的切换，展现忆阻器的正、反通路；三极管Q1和Q2起到负反馈限流作用，改变RX可控制电路中电流的大小，数值上为Q2导通电压与RX的比值。本发明采用限流电路，防止忆阻器从高阻态到低阻态突变时，电流过大行为的发生，避免其失去忆阻特性。具有电路原理清晰，元器件简单，数据自动记录，演示方便的特点，适用于微电子课堂演示教学。
G11C7/06  ,移位累加的数字存内计算系统 [发明],本发明提供了一种移位累加的数字存内计算系统，包括：存算单元、灵敏放大器和移位累加器；存算单元与灵敏放大器相连接，灵敏放大器与移位累加器相连接；存算单元的输入信号通路IL和计算通路CL共用；存算单元共用时序控制信号t_sw；灵敏放大器的放大结果送给移位累加器。本发明通过单bit输入序列计算通路结合灵敏放大器的计算结构，相比模拟域存内计算，这样数字域的存内计算可以减少精度损失；本发明的in_sw输入时序控制通路，实现了计算精度的可配置，同时降低了功耗；本发明结合移位累加器的计算逻辑，可以实现流水线计算，解决了存内计算每次延时较长的问题。
G11C5/14  ,闪存的上电校验方法和装置 [发明],本发明公开了一种闪存的上电校验方法，包括：步骤一、形成上电复位信号。步骤二、电荷泵字线读取电压以及控制栅线读取电压。步骤三、采用验证码进行验证。验证码的数据‘1’采用一个存储单元存储且存储单元设置为：和控制栅线读取电压连接的控制栅对应的浮栅存储‘0’，接地的控制栅对应的浮栅存储‘1’。步骤四、对验证结果进行判断，如果验证成功，则进行后续步骤五；如果验证失败，则重复进行步骤三。步骤五、加载闪存的修调信息；修调信息的数据‘1’采用一个存储单元存储且存储单元设置为：各浮栅都存储‘1’。本发明还公开了一种闪存的上电校验装置。本发明能防止上电时闪存内部电压不稳定造成的数据加载错误，保证上电的可靠性。
G11C19/28  ,移位寄存器、栅极驱动电路及显示装置 [发明],本公开提供一种移位寄存器，其包括预充子电路、存储子电路、占空比调节子电路、非门及至少一个输出子电路；其中，预充子电路包括第三晶体管；存储子电路包括存储电容；占空比调节子电路包括第一晶体管和第二晶体管；非门包括第四晶体管、第五晶体管、第六晶体管和第七晶体管；输出子电路包括至少一个第一输出子电路和/或第二输出子电路，第一输出子电路包括第八晶体管、第九晶体管、第十晶体管，第二输出子电路包括第十一晶体管、第十二晶体管、第十三晶体管、第十四晶体管、第十五晶体管、第十六晶体管、第十七晶体管。特别的，当输出子电路仅包括第二输出子电路时，第二输出子电路仅包括第十一晶体管、第十二晶体管、第十三晶体管。
G11C5/14  ,电荷泵 [发明],本发明公开了一种电荷泵，电荷泵单元包括：正负输入端和正负输出端，两个电容和两个电压传输单元。第一和第二电容的第一极板分别连接第一和第二时钟信号，第一电容的第二极板分别通过第一和第二开关连接到两个电压传输单元，第二电容的第二极板分别通过第三和第四开关连接到两个电压传输单元。第一和第三开关的控制端都连接第一使能信号。第二和第四开关的控制端都连接第二使能信号。通过对第一和第二使能信号的控制，各电荷泵单元具有两个能分时复用的工作状态。第一工作状态下，正输入端对电容充电并使正输出端升压；第二工作状态下，负输入端对电容充电并使负输出端降压。本发明能实现分时复用，同时输出正压和负压，从而实现电荷泵共享。
G11C29/08  ,存储器控制器测试方法及装置 [发明],本申请公开一种存储器控制器测试方法及装置，方法包括：通过接口信号处理模块接收存储器控制器发出的主控信号，并确定主控信号的数据流向类型，以及根据从存储器控制器的主控接口接收到的管脚信号，来区分接收到的主控信号中包含的地址、命令和数据；将命令输入命令解码模块以确认命令正确及有效后，将命令和地址存入分选缓存模块，以及将地址存入缓存控制模块；基于缓存控制模块分配的数据存放地址，将数据存入第一缓存；基于缓存访问模块实现第一缓存与第二缓存之间的数据交互；通过处理器访问状态存储器以获取存储器控制器的运行状态信息，并基于外设接口将运行状态信息发送至测试端，提高存储器控制器测试的效率和准确性。
G11C16/12  ,芯片的电压建立方法、命令执行方法、装置、芯片及设备 [发明],本发明涉及存储芯片技术领域，具体公开了一种芯片的电压建立方法、命令执行方法、装置、芯片及设备，其中，芯片的电压建立方法包括步骤：在执行当前操作命令时，获取下一阶段操作命令类型；根据下一阶段操作命令类型调用空闲的电荷泵配置执行下一阶段操作命令所需的操作电压；该电压建立方法通过在执行当前操作命令期间，确定下一阶段需要执行的操作命令的类型，并以此为基准调用空闲的电荷泵配置相关操作电压，使得nor flash能提前完成下一阶段操作命令的操作电压的配置，从而减少了nor flash运行时序中建立操作电压所需的等待时间，有效提高了nor flash的运行效率。
G09G3/20  ,栅极驱动电路及显示面板 [发明],本申请公开了一种栅极驱动电路及显示面板，该栅极驱动电路包括移位寄存器，该移位寄存器包括上拉控制模块、上拉模块、随机寻址侦测模块、以及全局复位模块，通过全局复位模块共用随机寻址侦测模块接入的第一控制信号、复位信号，可以节省全局复位模块所需的专用信号，减少了各移位寄存器所需信号的数量，不仅可以节省功耗，还可以减少该专用信号所需的传输线，进而减少了边框的占用空间。
G16B50/00  ,DNA存储芯片及制备方法 [发明],本发明属于DNA存储领域，涉及一种DNA存储芯片及制备方法，所述基片上设置多个存储位点，多个存储位点呈矩阵式分布，每个存储位点容纳多个微球，每个微球固定有DNA存储序列，所述DNA存储序列的长度不低于100bp。本发明提供了一种具有高密度分区存放能力、可进行定点读写功能以及具有长寿命的DNA存储芯片及制备方法。
G11C7/16  ,一种便于使用的高保真数字音乐播放器 [发明],本发明涉及数字音乐播放器技术领域，具体涉及一种便于使用的高保真数字音乐播放器，包括壳体；所述壳体内设有主板；所述主板设有控制单元、中间存储单元、播放单元以及接触组件；所述壳体设有切换装置；所述切换装置设有多个内存卡；所述切换装置用于将内存卡与接触组件接触本发明控制单元控制中间存储单元通过接触组件将当前正在播放的内存卡上的正在播放的完整歌曲片段复制并存储于中间存储单元内得到数据，数据供播放输出单元播放使用；故在更换音乐的时候不会出现音乐突然中断的情况；并且通过切换装置使得用户无需进入操作系统手动控制对对应的存储介质进行读取。
G11C29/12  ,一种NVMe固态硬盘温度循环读写掉电测试方法及装置 [发明],本发明提出了一种NVMe固态硬盘温度循环读写掉电测试方法及装置，其通过将温度循环和掉电测试相结合，使得本测试更加符合用户的实际使用场景，综合考虑了异常掉电和温度变化对数据安全的影响，提高了测试效率和效果。
A61M21/02  ,一种反馈型自动调节睡眠音乐播放器及APP交互系统 [发明],本发明公开了一种反馈型自动调节睡眠音乐播放器及APP交互系统，包括穿戴设备、移动终端、安装在移动终端处的睡眠监测APP、位于穿戴设备处的监测单元，本申请通过持续监测人体数据，如呼吸、心率、体态、体温，并对上述人体数据进行分析，并且根据数据情况随时调整播放器的运行模式，如用户做噩梦，而导致呼吸急促和心率过快时候，则采用安抚音乐使用户，若用户因踢被子而导致体温降低时候，本产品则会采用提醒的方式使用户盖上被子，而在用户体态不对的时候也会进行提醒，从而方便用户对睡眠姿态和呼吸方式进行纠正，进而使其保持一个正确的睡眠姿态和呼吸方式，有助于高用户的睡眠质量，有利于实际的应用。
H10B51/30  ,一种非易失半导体存储器及其制备方法 [发明],本发明公开了一种非易失半导体存储器及其制备方法，属于半导体存储器领域。该器件包括衬底、控制栅、存储栅、源区和漏区，衬底位于最下方，具有第一掺杂类型；衬底上方设有源、漏区，源、漏区掺杂为与衬底掺杂类型相反的第二掺杂类型；源、漏区之间的区域为沟道，沟道区分为沟道区一和沟道区二，控制栅覆盖沟道区一，控制栅下表面与沟道区一上表面间为栅介质，在沟道区二上方覆盖铁电层，铁电层为具有铁电特性的材料构成的薄膜，存储栅位于铁电层正上方，控制栅连接字线，漏区连接位线，源区通过共源线接地，衬底接地，控制存储栅的电压改变铁电层电场，使用铁电层极化状态存储“0”、“1”。本发明可实现随机访问、随机写入、按块擦除。
G11C7/10  ,一种刻录夹具及刻录装置 [发明],本公开提供了一种刻录夹具及刻录装置，涉及刻录治具领域。该刻录夹具，包括：定位构件和弹性抵压构件；所述定位构件具有安装位组；所述弹性抵压构件包括探针、连接器和线束组，所述探针设置有多个，各所述探针分别通过所述线束组与所述连接器信号连接，各所述探针、所述连接器及所述线束组能够容置于所述安装位组；所述定位构件配置为能够带动各所述探针抵压限位于待刻录点位上方，每一所述探针对应接触一个所述待刻录点位。采用本方案能够无需对待刻录模组中的pin脚进行除胶处理，能够直接进行刻录工序，能够适配多型号的待刻录模组。
G11C29/56  ,一种无刮痕SSD测试装置 [发明],"本发明公开了一种无刮痕SSD测试装置，应用在SSD测试技术领域，本发明通过设置底板，用于对结构进行安装和支撑，设置的第一电动伸缩缸可以便于通过导向块对导轨进行移动，而导轨可以通过外框架和夹板配合，对被测试的SSD元件进行夹持，并且使其移动位置和测试位置均为平行，设置的外壳可以便于对测试组件进行组装和使用，在使用的时候第一电动伸缩缸通过导向块带动导轨以及被其夹持的SSD元件靠近外壳，其金手指会落在下测试pcb板的顶部，而后第二电动伸缩缸缩短，通过连架带动与之连接的上测试pcb板下落，导电胶触点与金手指进行接触和测试，相比起插拔动作，因为导电胶触点的接触面为柔性,且不需要滑动PCB即可完全取代连接器功能。"
G11C11/401  ,基于反相器链跨阻放大器的动态随机存储器单元读出电路 [发明],本发明公开了一种基于反相器链跨阻放大器的动态随机存储器单元读出电路及其方法。其读出电路包括2T动态随机存储单元、开关、反相器链跨阻放大器和驱动级；2T动态随机存储单元包括MOS‑C信号收集区、MOSFET信号读出区与MOSFET信号写入区，MOSFET信号写入区与MOS‑C信号收集区相连，MOSFET信号读出区连接反相器链跨阻放大器输入端；反相器链跨阻放大器的输出端与驱动级的输入端连接；驱动级的输出端输出数字信号；开关的一端连接反相器链跨阻放大器的输入端。本发明的电路规避了放大器直流工作电平不处于线性放大区间的问题，且不易受到输入端高频噪声的干扰，以实现2T动态随机存储器高速、高精度的读出。
G11C19/28  ,一种用于芯片测试模式的单Pin输入控制码产生电路 [发明],本发明公开了一种用于芯片测试模式的单Pin输入控制码产生电路，包括连接的译码电路和移位寄存器，通过单个芯片引脚Vpulse向译码电路中输入一串负脉冲宽度调制信号，转换为移位寄存器的电平信号DATA和时钟控制信号CK，向移位寄存器写入模式控制码CT1~CTN，用于控制测试模式控制电路控制芯片进入不同的测试模式。本发明中的译码电路，使得采用芯片的一个引脚输入负脉冲宽度调制信号，在测试模式控制电路内部产生移位寄存器所需的数据信号和时钟控制信号，节约了一个芯片引脚；同时，仅通过单个芯片引脚输入一串负脉冲宽度调制信号，就能向寄存器写入模式控制码，简化了从引脚输入的编码和送码过程，提高芯片测试效率。
G11C29/38  ,用于测试芯片内嵌存储器的方法及装置、电子设备 [发明],本申请涉及芯片技术领域，公开了一种用于测试芯片内嵌存储器的方法及装置、电子设备。用于测试芯片内嵌存储器的方法包括：获得测试数据集，并根据测试数据集确定期望校验值；将测试数据集写入至内嵌存储器；在内嵌存储器写入测试数据集后，获得内嵌存储器的读取数据集，并根据读取数据集确定实际校验值；比对期望校验值和实际校验值，确定对内嵌存储器的测试结果。本申请无需在芯片上设置自检测电路即可实现对内嵌存储器的测试。减小了芯片的面积，有利于芯片的小型化。
G06F12/06  ,一种FPGA内存储融合方法、装置及FPGA内存系统 [发明],本发明涉及芯片内存融合技术领域，公开了一种FPGA内存储融合方法、装置及FPGA内存系统，在FPGA内包含CRAM存储和BRAM存储，CRAM存储在FPGA初始化阶段通过位流进行编程，位流编程完成后，在CRAM存储的出口使用锁存信号锁存住位流值，然后将CRAM存储释放作为通用内存读写操作，从而实现CRAM存储代替BRAM存储作为通用存储。本发明能节约FPGA存储资源，同时减小信号的线负载。
A61L9/14  ,音乐茶香器 [实用新型],本实用新型公开了音乐茶香器，包括外观实木器型，外观实木器型上端面设有注水口和造型，注水口旋接有注水口铜件，所述外观实木器型内套设有工作部件，在外观实木器型底部加装底部实木器型，并通过底部铜件与外观实木器型底部旋紧形成封闭圆柱客体结构，所述工作部件包括储水部件、音乐部件和雾化部件。本实用新型以人文结合科技，以茶文化为底蕴展开设计，把文化融入日常生活使用的场景，将茶水通过雾化使得入茶汤、闻茶香，搭配音乐及造型实现听音乐、观景的乐趣。
H03K19/17764  ,基于忆阻器的同或逻辑计算单元电路及阵列电路 [发明],本发明公开了一种基于忆阻器的同或逻辑计算单元电路及阵列电路，其中基于忆阻器的同或逻辑计算单元电路包括第一PMOS管、第二PMOS管、第一NMOS管、第二NMOS管、第三NMOS管、第四NMOS管、第五NMOS管、第六NMOS管、第七NMOS管、第八NMOS管、第九NMOS管、第一忆阻器和第二忆阻器，基于忆阻器的同或逻辑计算阵列电路采用基于忆阻器的同或逻辑计算单元电路搭建，基于忆阻器的同或逻辑计算单元电路在计算过程中，不需要对电路进行预充电，同时整个计算电路连接架构将高阻态忆阻器支路所产生的高电压作用于忆阻器的底电极，不仅不会使忆阻器产生阻态漂移，反而可以使原本处于高阻态的忆阻器持续位置在高阻状态；优点是运行过程简单，运行速度快，且鲁棒性高。
G11C13/00  ,基于RRAM的信息检验电路 [发明],本发明公开了一种基于RRAM的信息检验电路，包括搜索线SL、反相搜索线SLB、匹配线ML、字线WL、设置线SET、第一NMOS管、第二NMOS管、第三NMOS管、第四NMOS管、第一阻变存储器和第二阻变存储器；搜索线SL和反相搜索线SLB相位相反；第一NMOS管的源极和搜索线SL连接，第一NMOS管的栅极、第二NMOS管的栅极和字线WL连接，第一NMOS管的漏极和第一阻变存储器的顶电极连接，第一阻变存储器的底电极、第二阻变存储器的底电极、第三NMOS管的栅极、第四NMOS管的栅极和设置线SET连接，第二阻变存储器的顶电极和第二NMOS管的漏极连接，第二NMOS管的源极和反相搜索线SLB连接，第三NMOS管的漏极、第四NMOS管的漏极和匹配线ML连接，第三NMOS管的源极和第四NMOS管的源极均接地；优点是静态功耗较小，面积较小。
G06F11/22  ,一种服务器RV测试装置及测试方法、系统 [发明],本申请公开了一种服务器RV测试装置及测试方法、系统，涉及服务器的技术领域，应用于无主板待测服务器的测试，待测服务器至少包括风扇模组和硬盘模组，测试装置包括可滑动连接在待测服务器中的风扇控制箱、硬盘控制箱以及安装在待测服务器内的模拟振动组件；模拟振动组件包括安装于待测服务器壳体底面的第一振动器和设置于待测服务器壳体侧壁的第二振动器，通过第一振动器和第二振动器模拟外部振动状态；硬盘控制箱与硬盘模组连接并且用于在风扇模组以及模拟振动组件运行时对硬盘进行读写测试。本申请能够对不存在主板的机箱进行独立测试，大大提高测试效率，并且在测试完成后对硬盘结构进行优化，进而改善硬盘的减振能力。
G11C29/08  ,一种大容量叠层DDR3芯片的筛选控制方法 [发明],本发明提出一种大容量叠层DDR3芯片的筛选控制方法，根据环境条件如温度、气压、振动，对叠层组装后的产品进行测试验证，提前筛选出存在缺陷的产品；同时在多种翻转码型下进行芯片的开关同步噪声特性进行评估，并根据出错的采样位置设定新的采样位置。
G11C29/42  ,ECC功能测试方法、装置、电子设备及存储介质 [发明],本申请实施例提供了一种ECC功能测试方法、装置、电子设备及存储介质，涉及芯片验证技术领域，该方法包括：在监测到场景类序列组件对待测SRAM的写操作时，判断是否需要对写操作对应的写数据进行注错，场景类序列组件为用于对待测SRAM进行业务功能仿真测试的测试序列组件；若需要对写操作对应的写数据进行注错，则记录写操作的写地址以及正确的写数据；在监测到场景类序列组件对写地址的读操作时，记录ECC纠错结果；基于记录的各写地址对应的ECC纠错结果和正确的写数据验证ECC功能是否正常。如此可以提高对ECC功能的验证效率。
G11C29/04  ,基于深度学习的TF卡运行智能检测系统 [发明],本发明涉及数据存储技术领域，尤其涉及一种基于深度学习的TF卡运行智能检测系统，该系统包括：温度检测模块用以在TF卡运行时进行温度实时检测，以获取在第一时间段内的若干温度值并绘制第一温度图；分析模块对第一温度图与第一目标趋势图比较，获取第二温度图，并确定第二温度图的走向趋势；频率检测模块在判断走向趋势呈现第二目标趋势图时，当第二温度图中的拐点处对应的转折温度值大于目标温度值时，检测TF卡的在第二时段内的数据吞吐频率，构建数据吞吐频率集；故障检测模块根据数据吞吐频率集中目标数据交换占比与基准交换占比的关系确定对TF卡的检测对象并进行修复以使TF卡恢复正常。本发明提高了TF卡运行安全性。
G11C7/10  ,数据接收电路及存储器 [发明],本公开实施例涉及半导体电路设计领域，提供一种数据接收电路及存储器，数据接收电路包括：比较电路被配置为，放大输入数据以及初始参考电压之间的压差，并输出双端信号作为放大的结果；多条数据路径，每条数据路径均接收双端信号，其中，第i数据路径被配置为，基于第i时钟采样，以获取第i比特数据，第i数据路径包括：调整电路被配置为，基于前第2比特数据至前第N比特数据调节双端信号之间的压差，以生成双端调节信号；采样电路被配置为，在第i时钟的有效期间，基于前第1比特数据，比较放大双端调节信号之间的电压差，并输出第i比特数据。
G06F11/22  ,一种具有自动化循环控温功能的SSD测试方法及装置 [发明],本申请涉及一种具有自动化循环控温功能的SSD测试方法及装置，涉及SSD测试技术领域，该方法包括以下步骤：设定温度调控范围，并设定对应的温度调控方向以及温度调控幅度；基于温度调控方向以及温度调控幅度，逐步对SSD测试环境温度进行调控，并在每次完成温度调控后按照预设测试时间进行SSD测试。本申请通过预设温度调控方向以及温度调控幅度，在SSD测试中实现自动化循环温度调控，以满足当前SSD测试需求，提高量产效率。
G11C11/409  ,存储单元、电子装置及存储单元的操作方法 [发明],本公开的至少一实施例提供一种存储单元、电子装置及存储单元的操作方法。该存储单元包括电源开关子单元、易失性存储子单元以及非易失性存储子单元；易失性存储子单元被配置为使用从第一电源电压端接收的第一电源电压和从第二电源电压端接收的第二电源电压进行操作，且易失性存储子单元包括存储节点；电源开关子单元被配置为接收电源控制信号且根据电源控制信号控制是否允许易失性存储子单元使用第一电源电压进行操作。该存储单元、电子装置及存储单元的操作方法能够在数据恢复时通过电源控制信号关闭电源开关子单元以使易失性存储子单元不能使用第一电源电压进行操作，破坏易失性存储子单元的稳态结构，可以提高数据恢复成功率。
G06F15/78  ,基于稀疏跟踪ADC的电荷域存内计算电路及其计算方法 [发明],本发明公开了一种基于稀疏跟踪ADC的电荷域存内计算电路及其计算方法，属于集成电路技术领域，包括多列存算单元阵列，每列上由多个存算子单元重复排列构成，在列上重复排列的存算单元共用一个稀疏跟踪ADC。外部输入的特征数据经稀疏配置的局部字线驱动单元处理后，输入到局部跳选计算单元中进行乘操作并将电压积累到电容中，多个列向的局部跳选计算单元中的电容并联通过电荷分享实现累加，再通过稀疏跟踪ADC量化获得输出结果，外部移位加法单元对于4个ADC的输出进行移位相加，组合输出多位计算结果。本发明受工艺、电压、温度影响小，计算速度快，准确度高，突破了存内计算处理稀疏性网络数据运算的瓶颈，提升了能效。
G11C7/16  ,一种听障人士音乐感受辅助器 [发明],本发明提供了一种听障人士音乐感受辅助器，涉及音乐播放无障碍辅助装置技术领域，包括辅助器主体；所述辅助器主体的顶面密封连接有顶盖；所述顶盖的顶面热熔连接有固定环；所述固定环的内部活动卡接铁氧体棒上的固定卡环板；所述铁氧体棒的底部固定插接在线圈的内部，铁氧体棒的中部贯穿于顶盖的内部；所述固定座的内部安置有信号发生器，通过设置信号发生器和铁氧体棒，信号发生器接收到音乐的数字信号后，产生高频交流电并输入到线圈，线圈产生高频振荡的磁场，从而使得铁氧体棒在高频震荡的磁场中发生磁致伸缩，辅助听障人士通过手指等部位的触摸方式感受到音乐的振动，解决音乐播放器难以满足听力障碍人士感受音乐的需求的问题。
G06F11/34  ,寿命预警方法，存储器存储装置及存储器控制电路单元 [发明],本发明提供一种寿命预警方法、存储器存存储装置及存储器控制电路单元。所述方法包括：从可复写式非易失性存储器模块读取履历信息；根据所述履历信息与用户使用习惯计算剩余寿命；以及响应于所述剩余寿命低于预设寿命，产生预警信号并且输出所述剩余寿命以及所述预警信号。
G11C29/06  ,变更可靠性应急测试时长的方法及其系统 [发明],本发明提供一种变更可靠性应急测试时长的方法及其系统、非瞬时计算机可读取记录媒体，该方法包括判定是否对测试样品进行可靠性应急测试；倘若判定对测试样品进行可靠性应急测试，则通过上位机发出指令以对测试样品进行可靠性应急测试；响应于指令，将标准可靠性测试中的使用条件进行变更，以获取测试条件，依据测试条件及加速老化测试模型获取加速因子，依据加速因子以及产品需达到的使用寿命获取测试时长，在测试条件下依据测试时长对测试样品进行可靠性应急测试；以及对经可靠性应急测试后的测试样品进行下机电测测试测试样品。
G11C7/06  ,基于SRAM存算一体电路的混合信号读取电路 [发明],本申请涉及集成电路技术领域，具体涉及一种基于SRAM存算一体电路的数模混合读取电路，包括：存内计算电路，存内计算电路对输入的多比特数字信号进行不同权重的乘加运算；可变增益跨导放大器，可变增益跨导放大器通过多比特数字信号控制，实现增益的可变，将电流信号转化为电压信号，将输入级信号进行不同范围的放大；模拟数字转换器，模拟数字转换器将可变增益跨导放大器处理后的电压信号转换为数字信号输出。本申请基于SRAM存算一体电路的输出值作为输入量，通过放大器的设置，改变可变增益跨导放大器的增益值，增益后求和信号进一步输入模数转换器，从而改变求和信号的量化范围，从而可以满足不同场景的数模混合读取的同时，保持较低的能耗效率。
G11C29/50  ,变温测试系统及其操作方法 [发明],本发明提供一种变温测试系统及其操作方法。所述变温测试系统包括：主控装置、多个测试装置以及变温测试平台。所述变温测试平台耦接所述主控装置以及所述多个测试装置。所述主控装置根据至少一待验测试提供调整参数。所述变温测试平台包括：多个测试区、多个温度传感器以及温度控制模块。所述多个测试区分别耦接所述多个测试装置。所述多个温度传感器分别设置于所述多个测试区。所述温度控制模块耦接所述多个测试区。所述温度控制模块根据所述调整参数调整至少一测试区的温度。
G11C29/56  ,一种存储器缺陷的定位方法、装置、计算设备及存储介质 [发明],本说明书实施例提供了一种存储器缺陷的定位方法、装置、计算设备及存储介质，其中，所述存储器缺陷的定位方法通过外部控制器向被测系统的微控制器发送配置指令，指示微控制器将测试数据写入存储器，并读取所述存储器中接入的所述测试数据作为读取数据，最后根据读取数据和测试数据获取存储器的测试结果的方式，实现了对存储器的测试。通过这种方式获取的测试结果可以包括存储器的缺陷所在位置，实现缺陷的精准定位。
