IPC主分类,发明名称,摘要
C08J5/18  ,一种X射线光致变色柔性成像膜的制备方法及应用 [发明],本发明涉及光学成像中的X射线成像领域，具体涉及一种X射线光致变色柔性成像膜的制备方法及应用。首先将双钙钛矿纳米闪烁体Cs＆lt;subgt;2＆lt;/subgt;Ag＆lt;subgt;0.25＆lt;/subgt;Na＆lt;subgt;0.75＆lt;/subgt;In＆lt;subgt;0.98＆lt;/subgt;Bi＆lt;subgt;0.02＆lt;/subgt;Cl＆lt;subgt;6＆lt;/subgt;和光致变色分子加入聚二甲基硅氧烷制备出柔性成像膜；然后将光致变色柔性成像膜在紫外光下照射，将成像目标物放置于成像膜与X射线之间进行成像，最后用相机将成像图案记录下来；该X射线光致变色柔性成像膜可直接对弯曲的结构与复杂的物件进行成像，无需实时信号传输模块用于图像记录，且该成像膜具备良好的重复使用性。
G11B33/08  ,一种数据存储装置 [实用新型],本实用新型公开了一种数据存储装置，涉及电子设备技术领域，包括壳体，所述壳体内部两侧壁均固定安装有C型缓冲框，两个所述C型缓冲框内部的顶面和底面均固定安装有多个一号复位弹簧。本实用新型通过C型缓冲框内的多个一号复位弹簧会对T型缓冲板同时施加向上和向下的作用力，使得电子元件在壳体发生撞击时，受到的向上和向下的作用力被相互稀释，四个缓冲筒内的缓冲柱在二号复位弹簧的相互作用下，抵消掉电子元件所受到地向左和向右的作用力，从而实现了对电子元件的缓冲作用，提高了电子元件的安全性，减少了维修费用的支出，通过透气框内的防尘网，将空气中的灰尘等杂质过滤，防止了灰尘在壳体内的沉积，提高了电子元件的使用寿命。
G11B33/08  ,用于数据备份的一体机设备 [实用新型],本申请涉及一种用于数据备份的一体机设备，包括：机身、连接部、机盖和磁盘。通过连接部上设置有磁盘插入口，磁盘通过磁盘插入口插设至机身内部。连接部内嵌于机身，且连接部前端呈凹陷，结合机盖外侧设置防护网，内侧设置蜂窝状格栅的结构，再采用可热插拔SATA大容量磁盘。本申请的一种用于数据备份的一体机设备更便于使用者日常存取磁盘，提高了使用者更换磁盘的进行维修的效率，同时还保护了磁盘备份信息的私密性。
G11B33/08  ,一种计算机用硬盘减震装置 [实用新型],本实用新型属于计算机技术领域的一种计算机用硬盘减震装置，包括安装座和减震座，所述安装座底部镶嵌有导热头，所述减震座底部中心处开设有散热风口且散热风口内固定安装有散热风扇，所述减震座与安装座之间设有两个减震组件，所述减震组件包括滑杆和移动座，所述滑杆固定安装于减震座顶部，所述移动座设有两个且均滑动安装于滑杆上，所述移动座顶部与安装座底部之间转动安装有连杆，所述滑杆上两侧均设有限位片且套设有两根缓震弹簧，所述缓震弹簧两端分别与移动座和限位片固定连接；此减震装置针对硬盘在计算机上使用，代替了传统直接使用螺栓对硬盘安装的方式，不仅更加方便安装，而且能起到减震的作用，同时具备主动散热的能力。
G11B33/04  ,一种CDR医疗大数据存储装置 [实用新型],本实用新型涉及大数据存储装置技术领域，且公开了一种CDR医疗大数据存储装置，包括存储器主体，存储器主体体的底部连接有滑轨，所述滑轨两端远离存储器主体的一侧均连接有支撑架，支撑架的顶部连接有支撑板，支撑板的顶部连接有减震器，减震器的顶部连接有防护组件，防护组件的两端连接有卡接组件。该种CDR医疗大数据存储装置，当防护组件上方有杂物掉落时，杂物与防护组件接触，冲击力会经过防护组件、减震器、支撑板和支撑架，进而传递至滑轨位置，如此可避免冲击力直接作用在存储器主体的外壳上，使得存储器主体的外壳不易发生损坏。
G11B33/12  ,一种具有收缩保护结构的电子信息存储器 [实用新型],本实用新型公开了一种具有收缩保护结构的电子信息存储器，涉及信息存储器领域，为解决现有技术中的目前现有的存储器均是由硬盘和硬盘盒组成的，仅通过硬盘盒保护内部组件，但硬盘盒在受到外部冲击不能吸收冲击力易受到损坏对内部组件造成破坏的问题。所述存储器外壳内部中部的上下两端的左右两端均设置有柱状组件，所述存储器外壳前端设置有第一保护壳，所述第一保护壳内部后端面的中部两侧的上下两端均设置有第一冠状装限位部，所述第一保护壳后端设置有T形截面限位部，所述存储器外壳后端设置有第二保护壳，所述第二保护壳内部前端面的中部两侧的上下两端均设置有第二冠状限位部，所述第二保护壳前端面内设置有矩形截面槽。
G11B3/31  ,具有消除静电的浮动唱臂 [实用新型],本实用新型提供一种具有消除静电的浮动唱臂，该浮动唱臂包含：一唱臂座、一唱臂、一导流板及一离子气压装置，该唱臂座一侧水平延伸有一气浮长臂管，该气浮长臂管顶缘设有间隔排列的多个气孔，该唱臂包含一浮动件及一臂杆，该浮动件设置于该气浮长臂管上，该臂杆与该浮动件结合，该导流板与该气浮长臂管平行地设置于该气浮长臂管一侧，该离子气压装置用以产生带正负离子气流，该带正负离子气流输送至该气浮长臂管的容室内，由该气浮长臂管的气孔吹出，将该浮动件连同该臂杆向上吹动形成气浮状态，并经由该浮动件及该导流板的导流吹向唱盘；因此，不仅可使唱臂于气浮长臂管上呈无摩擦的气浮位移状态，并且可消除唱盘上的静电及灰尘。
H04N21/81  ,AE工程的调度方法、装置、电子设备和可读存储介质 [发明],本发明实施例提供了一种AE工程的调度方法、装置、电子设备和可读存储介质，应用于图像处理技术领域。所述方法包括：获取AE工程对应的数据信息；根据数据信息中的分辨率，在流媒体上下文中创建与分辨率对应的第一时间线；将数据信息中的视频、图像、文字、音频中的至少一项添加至第一时间线；执行特效转换操作，将数据信息中的第一特效转换为第一特效对应的第二特效，并将第二特效添加至第一时间线；输出AE工程对应的通用模板，通用模板包括第一时间线。由此，在简化对AE工程进行修改或者二次创作的操作流程的同时，也提高了AE工程的通用性。
G11B33/14  ,一种数据处理用存储硬盘架 [实用新型],本实用新型公开了一种数据处理用存储硬盘架，包括放置架，放置架的底部固定连接有支撑架，支撑架的底部固定连接有电机。本实用新型通过气流会被过滤网板过滤其中的灰尘，进入放置架内部的气流为干净的气流，存储硬盘的底部不会积累灰尘，存储硬盘可以被气流一直高效散热，需要将过滤网板取出清理时，旋转蜗杆，蜗杆带动蜗轮环、控制块和Z型杆旋转，控制块带动U型板、移动板、传动杆和推板向远离卡板的一侧移动，卡板失去固定后过滤网板也失去固定，此时，即可将过滤网板从放置架的内部取出清理，具备了高效散热和保护的优点，气流是过滤后进入存放架的内部，存储硬盘的底部不会积累一层灰尘，提高了存储硬盘散热效率。
G11B33/04  ,一种带显示功能的移动硬盘盒 [实用新型],本实用新型公开了一种带显示功能的移动硬盘盒，具体涉及移动硬盘盒领域，包括主体，所述主体包括有显示部以及固定座，所述固定座的一侧表面开设有安装槽，所述安装槽内安装电路板；所述显示部包括有至少一组显示屏以及透光罩，所述显示屏设置在电路板上，所述显示屏与电路板电连接，所述透光罩设置在显示屏的正上方。本实用新型通过在主体上设置显示屏，在使用的时候可以更加方便快捷的读取内部存储介质的容量、传输速率以及分区类型、分区容量等信息，非常方便实用，且显示信息更加直观，无需要通过电脑端查看，并且还可以通过显示屏显示预设的开机动画或LOGO名称，非常的酷炫，有利于增加产品的市场竞争力度。
G11B33/04  ,一种带硬盘槽的硬盘对拷机 [实用新型],本实用新型公开了一种带硬盘槽的硬盘对拷机，包括主体箱，主体箱内表面设置有卡槽，卡槽内表面设置有连接槽，主体箱内表面设置有滑动槽，滑动槽内表面设置有定位滑槽，定位滑槽内表面嵌合有定位滑块，定位滑块外表面焊接有滑动板，滑动板外表面焊接有固定挡板，固定挡板外表面安装有橡胶垫。本实用新型所述的一种带硬盘槽的硬盘对拷机，通过旋转调节块，带动螺纹杆进行旋转，利用螺纹杆外表面与螺纹套筒内表面之间的螺纹连接，同时利用定位滑块外表面与定位滑槽内表面之间的滑动连接，从而带动滑动板进行定向移动，使固定挡板外表面与硬盘外表面接触，从而能够对硬盘的位置进行固定，从而能够避免因外力碰撞使硬盘偏移而影响数据的正常传输。
G11B33/14  ,一种抗毁真空数据存储模块的结构 [实用新型],本实用新型公开了一种抗毁真空数据存储模块的结构，包括保护外壳和设置在保护外壳内部的存储板，在保护外壳内部设置有真空绝热填充材料层，在真空绝热填充材料层内填充有吸热材料，所述存储板设置在吸热材料中央位置；在保护外壳上设置有真空抽气阀，通过真空抽气阀将保护外壳内部的空气抽出，使得保护外壳内部呈真空状态。本实用新型公开的抗毁真空数据存储模块的结构，提高了数据存储模块的绝热性能，降低了数据存储模块的体积和重量。
G11B33/14  ,一种抗毁数据存储模块的防护外壳结构 [实用新型],本实用新型公开了一种抗毁数据存储模块的防护外壳结构，包括保护外壳，在保护外壳内部设置有存储板，在保护外壳外部设置有信标固定底座，在信标固定底座上设置有信标，保护外壳内侧设置有多条加强筋，在多条加强筋之间设置有固定孔，通过在固定孔位置设置螺栓，将所述信标固定底座与保护外壳固定连接，在保护外壳内部设置有绝热外壳，所述存储板设置在绝热外壳内中央位置，在存储板的上、下方向均设置有绝热介质固定盖，绝热介质固定盖具有凹槽，凹槽与绝热外壳内侧抵接形成密闭空腔，在密闭空腔中设置有绝热介质。根据本实用新型提供的抗毁数据存储模块的防护外壳结构，通过加强筋提高保护外壳的强度，降低信标在强冲击时的脱落概率。
G11B33/14  ,一种数据存储模块绝热结构 [实用新型],本实用新型公开了一种数据存储模块绝热结构，包括保护外壳和设置在保护外壳内部的存储板，在保护外壳内部设置有绝热外壳，所述存储板设置在绝热外壳内中央位置，在存储板的上、下方向均设置有绝热介质固定盖，所述绝热介质固定盖具有凹槽，所述凹槽与绝热外壳内侧抵接形成密闭空腔，在密闭空腔中设置有绝热介质。本实用新型公开的数据存储模块绝热结构，绝热性能良好，能够提供更高的耐热温度和更长的耐热时间。
G11B33/04  ,一种计算机硬盘存储架 [实用新型],本实用新型涉及存储设备技术领域，具体涉及一种计算机硬盘存储架，包括支撑壳，所述支撑壳的顶部固连有矩形壳，所述矩形壳的底部开设有连通孔。本实用新型中，通过在移动机构上配套设置有连接机构，并利用移动机构和连接机构配合使用便于控制移动板和海绵垫进行移动并移动至适当位置处，而移动至适当位置处的移动板和海绵垫便于对计算机硬盘进行挤压限位固定，且利用移动机构和连接机构配合使用便于控制多个移动板和海绵垫的移动距离，使得不同固定板上堆放计算机硬盘高度不同时也能对计算机硬盘进行限位固定，提高了对计算机硬盘的固定效果，且该计算机硬盘存储架能够对固定后的计算机硬盘进行遮挡防护，避免了计算机硬盘上堆积大量的灰尘。
G06F16/906  ,基于数据中台的多终端异构数据分流存储方法及系统 [发明],本发明涉及数据分流存储技术领域，且公开了基于数据中台的多终端异构数据分流存储方法及系统，将数据分析模块中提前录入数据种类的分类识别代码，数据人员将数据录入到计算机中，同时标记代码，通过计算机中的传输模块进行传输，数据通过传输模块被传输至数据分析模块中。该基于数据中台的多终端异构数据分流存储方法及系统，通过将数据分流的储存方式，能够保证操作人员在对数据储存的过程中，数据分类的更加清晰，在分类完成后，数据分为不同的种类进行储存，操作人员在调取数据的过程中更加的简便，操作人员不需要使用较多的时间进行查找，保证了数据储存的清晰性和对数据调取时的便捷性。
G11B33/02  ,一种高散热的媒体播放器外壳 [实用新型],本实用新型公开了一种高散热的媒体播放器外壳，涉及媒体播放器外壳技术领域，该媒体播放器外壳旨在解决现有技术的目前的媒体播放器外壳一般采用螺栓固定，长时间使用时散热效果不佳，且灰尘容易进入主板，降低了媒体播放器的使用寿命的技术问题，该媒体播放器外壳包括壳体和活动设置于壳体下端的散热风扇，壳体的下端贯穿开设有通孔，通孔的内壁固定安装有固定块，固定块的剖面呈倒“T”型结构，壳体的内壁活动设置有导热铝板，导热铝板的上下两端贯穿开设有均匀分布的第三槽体，该媒体播放器外壳，散热效果好，且有效的防止了灰尘的进入，大大加强了媒体播放器的使用寿命。
G06F16/635  ,一种音频播放方法、装置、车载终端及存储介质 [发明],本发明公开了一种音频播放方法、装置、车载终端及存储介质，属于音频处理技术领域，方法包括：获取用户对音频信息的偏好信息，利用多级划分方法将偏好信息进行量化；构建量化矩阵，计算目标用户与其他用户之间的用户相似性值，当前播放音频与各待播放音频之间的音频相似性值；确定目标用户的多个相似用户，确定当前播放音频的多个相似音频；根据用户相似性值和相似用户对待播放音频的评分值，计算目标用户对待播放音频的第一预测评分值，根据音频相似性值和相似音频的评价得分值，计算待播放音频的第二预测评分值；融合第一预测评分和第二预测评分，计算目标用户对待播放音频的预测总评分；根据预测总评分，自动调整待播放音频的播放顺序。
G11B33/04  ,一种防水的机械硬盘 [实用新型],本实用新型公开了一种防水的机械硬盘，包括主体机构、防潮机构和散热机构，所述主体机构的顶端设置有防潮机构，且主体机构的两侧设置有散热机构。该主体机构可对信息进行快速存储，同时内部结构安装稳定，通过防潮机构通过组装式的顶盖板与主体机构进行连接，同时内置隐藏式吸附结构，在降低体积的同时提高此机械硬盘对潮湿环境的适应性，减少水分残留机械硬盘的内部元件上，可有效延长此机械硬盘的使用寿命，通过散热机构可对此机械硬盘内部进行吹风散热，同时可提高机械硬盘内的空气流通，能够有效降低传统机械硬盘内部积热和内部元件水汽附着的问题，提高了机械硬盘使用稳定性的同时对硬盘的防水性能进行了提升。
G06F1/18  ,一种计算机硬盘防护装置 [发明],本发明公开了一种计算机硬盘防护装置，涉及计算机硬件安装技术领域，包括底壳，底壳内设有插槽，插槽内插接有硬盘，插槽的两侧设有滑槽，滑槽包括方形滑槽和圆柱型滑槽组成，述滑槽内安装有收缩装置，插槽的一侧对称设有凹槽，凹槽内安装有卡接机构，卡接机构限制硬盘移动，底壳的一侧转动连接有遮盖，遮盖的内侧安装有气囊，硬盘的一侧粘连有撞针，底壳的一侧安装有盖板，盖板内安装有气体发生器，气体发生器连通于气囊上。本发明通过卡接机构将硬盘卡接在插槽内，机箱着火温度使得储气瓶气体膨胀推动活塞带动活塞杆下移并压缩弹簧二，收缩装置触发，撞针触发气体发生器将气囊鼓气并关闭遮盖，硬盘存在底壳内进行防护。
G11B33/04  ,一种可自动备份的电脑硬盘 [实用新型],本实用新型公开了一种可自动备份的电脑硬盘，包括外壳防护机构、同步搭载机构和夹层防护机构，所述外壳防护机构的内部设置有同步搭载机构，且外壳防护机构的四周分布有夹层防护机构，所述同步搭载机构包括搭载底壳、接口芯片、SATA接口、储备硬盘和安置架。该可自动备份的电脑硬盘，在使用中，可通过搭载底壳为内部的两组储备硬盘提供搭载空间，其内部两组储备硬盘均与接口芯片保持连接状态，在安插使用中，可通过SATA接口将此硬盘结构与主板进行接线连接，且内部储备硬盘则依靠安置架卡合于搭载底壳内保持固定，通过这种将两组硬盘模块化设计，解决硬盘之间的单独连接接线，避免硬盘之间接线松脱或断练影响使用，提升使用稳定性。
G11B33/02  ,一种数据存储箱 [实用新型],本申请提供了一种数据存储箱，属于保护箱技术领域。该数据存储箱，包括壳体组件和调节承托组件。所述外壳内部设置有内壳；每组所述固定板分别固定于所述内壳内壁相对面，所述内壳内部设置有若干个承托板，每个所述承托板两侧均设置有滑动紧抵件，所述滑动紧抵件与所述固定板滑动紧抵，通过所述滑动紧抵件与所述固定板的滑动紧抵实现每个所述承托板的上下移动，存储器放置于所述承托板上。通过多个承托板的设置，能够放置多个数据存储器，提高收纳效果。通过滑动紧抵件和固定板的滑动紧抵，能够根据数据存储器的高度尺寸直接进行上下滑动调节，无需将承托板取出插入，操作简单，且由于能够根据数据存储器的高度进更加紧密的调节，节约空间。
G11B31/00  ,一种根据环境自动调节音视频输出的视频播放机 [实用新型],本实用新型公开了一种根据环境自动调节音视频输出的视频播放机，属于视频播放机技术领域。一种根据环境自动调节音视频输出的视频播放机，包括：播放机本体、所述播放机本体内依次设置有外音测试仪、中央控制器、变压器；本实用新型中，通过设置外音测试仪、中央控制器、变压器与外音采集器相配合，改变输出至扬声器处的电流大小，实现了根据使用者所处环境噪声值的不同自动调节扬声器的音量大小的功能，提高了使用体验，通过在播放机本体背面的凹槽内设置角度调节组件，方便了使用者根据观看需求不同进行不同角度的斜向支撑，在播放机本体上方设置便携组件可实现灵活拉伸与收纳，方便了使用者进行拿取，提高了日常使用的便利性。
A47K11/12  ,一种护理用尿意引导盆 [实用新型],本实用新型公开了一种护理用尿意引导盆，包括盆体、一次性盛尿槽和蓝牙音乐播放器，所述盆体的顶端插接有顶架，所述顶架的一端固定有上盖体，所述上盖体的底部安装有储液瓶，所述上盖体的底端安装有隔热支撑座。本实用新型通过安装有气泵和储液瓶等，使得装置优化了自身的性能，一方面启动气泵，通过进气管、可以将储液瓶内部加热产生的热蒸汽抽出，再通过送气管组在顶架向下喷向使用者臀部，利用热气诱导的作用，可以引导使用者产生尿意、排出尿液，另一方面启动蓝牙音乐播放器，通过外接设备、控制其播放水声等，利用水声诱导的作用、刺激使用者排尿，进而使得装置整合了两种尿意引导功能，提升了引导效果。
H01L23/053  ,半导体装置 [发明],提供了一种固态驱动器(SSD)和一种半导体装置。该固态驱动器(SSD)包括：壳体，其包括平面部分、从平面部分突出的突出部分、以及从平面部分突出的多个鳍，并且限定内部空间；印刷电路板，其位于壳体的内部空间内并且包括半导体器件和控制器；以及散热片，其覆盖壳体的平面部分和突出部分。多个鳍在第一方向上与突出部分和印刷电路板间隔开，半导体器件的上表面和控制器的上表面与散热片直接接触，并且散热片包括石墨、石墨烯、碳纳米管、以及富勒烯中的至少一种。
G11B31/00  ,一种组装式音乐播放器 [实用新型],本实用新型涉及音乐播放器技术领域，且公开了一种组装式音乐播放器，解决了目前不便对蓝牙音箱进行拆装的问题，其包括中框，所述中框的顶部设有按键区，中框的外侧安装有组装机构，组装机构包括位于中框外侧的前壳，前壳靠近中框的一侧固定安装有若干个插板，插板远离前壳的一侧穿过中框并延伸至中框的外侧，中框远离前壳的一侧设有后壳，后壳活动套设于插板的外侧；本实用新型，通过前壳和插板以及后壳之间的配合，能够将前壳和后壳与中框连接，并通过固定块和内杆以及弹簧和滑块之间的配合，便于插杆的一端插入插孔内，将前壳和后壳与中框固定，反之则将前壳和插板从中框上拆卸，从而便于整个蓝牙音箱的拆装。
G11B20/18  ,存储介质检测方法、装置、电子设备和存储介质 [发明],本发明提供一种存储介质检测方法、装置、电子设备和存储介质，涉及数据处理技术领域。其中方法包括：在当前检测时刻，确定待检测存储介质集在不同已有检测时刻的至少两个已有整体检测参数，任一已有整体检测参数是基于至少一个待检测存储介质的至少一个已有检测参数确定的；基于至少两个已有整体检测参数，预测待检测存储介质集在下一检测时刻的第一预测检测参数；基于第一预测检测参数与预设检测参数阈值的对比结果，确定目标检测时间间隔；基于上一检测时刻和目标检测时间间隔，确定下一实际检测时刻，以供基于下一实际检测时刻对待检测存储介质集进行检测。本发明可以提高存储介质检测时刻的确定准确性，并实现高准确性的存储介质检测。
G11B17/022  ,一种可折叠的外置光驱 [实用新型],本实用新型公开了一种可折叠的外置光驱，包括外壳体、放置光盘的托盘与读取组件，托盘可折叠进入到外壳体中，托盘内壁底部中间部位固定连接有驱动电机，驱动电机的输出端固定连接有用于对光盘进行位置定位的卡持机构，卡持机构包括圆柱筒，圆柱筒的表面等距离开设有四个通槽，通槽内壁的左右两侧之间固定连接有固定杆，固定杆的表面转动连接有限位弯杆，本实用新型涉及外置光驱技术领域。该可折叠的外置光驱，在托盘上的驱动电机上设置夹持机构对光盘进行夹持定位，与传统的塑料卡扣的方式不同，并不是利用塑料的韧性回弹来对光盘进行卡持定位，从而有利于外置光驱进行长时间进行使用，并且在限位弯杆的表面发生磨损后。
G11B33/14  ,一种电子计算机用储存器 [实用新型],本实用新型涉及计算机技术领域，公开了一种电子计算机用储存器，包括上壳体和下壳体，所述上壳体的上方设有圆孔，圆孔内滑动安装有连接杆，所述连接杆的一端固定安装有压板，所述连接杆的另一端固定安装有限位块，所述连接杆上套设安装有第一弹簧，所述第一弹簧的一端固定连接于上壳体的下方，所述上壳体的两侧均固定安装有两个固定块，所述连接块内设有滑槽。本实用新型拉动限位块带动压板向上位移，将储存器放入上壳体和下壳体之间，松开限位块，第一弹簧带动压板向下位移，能压住任意高度的储存器，一些高度较高的储存器，可拉动上壳体，进而拉伸上壳体和下壳体之间的间距，适应范围更广，能适配不同高度的储存器，提升实用性。
G11B31/00  ,一种设置有信号增强的车载播放器 [实用新型],本实用新型公开的一种设置有信号增强的车载播放器，属于车载播放器技术领域；包括：播放器本体、信号接收增强器，所述播放器本体侧壁上开设有容纳槽，信号接收增强器位于容纳槽内，所述播放器本体前端设置控制面板，且播放器本体前端套设有前板，播放器本体后端套设有后板，所述前板和后板之间设有侧板，侧板位于播放器本体外侧，前板上开设有滑槽，连杆一端固定置于信号接收增强器上，连杆另一端插置于滑槽内，在播放器外侧设置侧板，为信号接收增强器预留可活动的空间，滑动锁紧，通过连杆带动信号接收增强器移动，能够方便信号接收增强器移动，利用锁紧螺母将连杆锁定，使得信号接收增强器固定。
G11B33/14  ,一种具有主动散热结构数据存储柜 [实用新型],本实用新型公开了一种具有主动散热结构数据存储柜，包括存储柜和抽屉式结构的硬盘架，所述存储柜的一端设置有尾门，尾门内侧可拆卸式安装有散热风扇，存储柜的另一端两侧边设置有进风位，进风位内部可拆卸式安装有过滤板，硬盘架和进风位上均开设有若干组通风孔，通过设置的尾门以及在尾门上通过螺钉可拆卸安装的散热风扇，较传统结构相比，其存储柜尾部设有独立开启的尾门，在散热风扇故障或损坏需要检修时，通过打开尾门即可对散热风扇维修或更换，更加方便快捷，而存储柜内部设置有温度传感器，使得该散热风扇在温度传感器检测道内部温度过高时，再介入散热工作，避免散热风扇长期运行，即增加能耗有缩短散热风扇的使用寿命。
G11B33/04  ,一种固态硬盘转换盒 [实用新型],本实用新型公开了一种固态硬盘转换盒，包括盒体，所述盒体的外壁设置有固定座组件，所述盒体的内壁设置有防护盖组件，所述盒体的内壁设置有传输芯片；所述防护盖组件包括设置在盒体内壁的第一转轴，所述第一转轴的外壁设置有盖板，所述盖板的内壁设置有磁块，所述盖板的外壁设置有硅胶块，通过防护盖组件的设置，在使用后，通过磁块可是实现盖板与盒体之间较好的固定效果；该固态硬盘转换盒，通过防护盖组件的设置，在使用后，通过磁块可是实现盖板与盒体之间较好的固定效果，且硅胶块的设置，可达到盖板与盒体之间较好的密封防护效果，通过弹簧卡梢的外壁与卡孔内壁卡接的设置，可达到提高盖板与盒体之间的固定效果，提高了该装置的使用效果。
H04M1/72433  ,音频实时播放方法、装置、设备及可读存储介质 [发明],本申请公开了一种音频实时播放方法、装置、设备及可读存储介质，该方法包括步骤：获取待播放的音频数据文件；对音频数据文件进行预处理，并根据预处理的结果，确定音频数据文件中的待编辑部分；根据预设音频buffer和待编辑部分，分段缓存音频数据文件中的音频文件，并依次对其进行编辑处理；在预设音频buffer缓存音频文件时，同步将已编辑处理完成的数据写入输出流，并根据输出流，实时播放相应音频内容。本申请实现了对音频数据文件进行预处理，确定出音频数据文件的待编辑部分，从而根据预设音频buffer，缓存时直接对该待编辑部分进行处理，并实现同时缓存数据和写入输出流的动作，并实现实时播放音频的效果。
G11B33/04  ,一种高可靠性固态硬盘 [实用新型],本实用新型公开了一种高可靠性固态硬盘，包括壳体和硬盘电路板，所述壳体的底部嵌设有金属导热块，所述硬盘电路板安装在金属导热块的表面，且所述金属导热块与硬盘电路板之间设置有绝缘导热垫；所述金属导热块的外表面贴附有半导体散热片，所述硬盘电路板上安装有用于对硬盘电路板的温度进行检测的温度传感器，且所述绝缘导热垫的表面固定有控制器，且所述温度传感器、半导体制冷片均与控制器连接；本实用新型通过主体散热的方式进行散热，并具有散热效果好的特点；确保硬盘电路板上不会因为长时间工作而导致温度过高，不能得到有效的散热，得固态硬盘不能正常工作，导致用户数据丢失，甚至出现固态硬盘永久损坏。
G01K7/02  ,温度测量仪，磁盘装置用悬架的制造装置，以及磁盘装置用悬架的制造方法 [发明],温度测量仪具有基底、主体部、热电偶；所述基底具有第1面、与所述第1面相对的第2面、贯穿所述第1面和所述第2面的第1开口部，所述主体部设置于所述第2面侧，并且与所述第1开口部重叠，所述热电偶具有支撑部件和测量部，所述支撑部件具有从所述主体部沿所述第2面延伸并且与所述第2面重叠的多个延出部，所述测量部插入于所述第1开口部且位于所述主体部。
C08G69/48  ,一种可激光直写的聚酯及其制备方法和应用 [发明],本发明提供一种可激光直写的聚酯及其制备方法和应用。所述聚酯为聚碳酸酯与苯并噁嗪单体和/或苯并噁嗪低聚物反应制得。本发明提供的可激光直写的聚酯，具有制备成本低、加工简单、流动性好、力学性能好和可以在不添加感光激光助剂的情况下实现激光直写的特点。
G06F1/18  ,一种双盘位移动硬盘 [实用新型],本实用新型公开了一种双盘位移动硬盘，包括硬盘壳，该硬盘壳具有一个硬盘容纳腔，硬盘容纳腔内用于安装至少两个硬盘；主板，所述主板安装在硬盘壳的一侧，主板上具有Micro‑B连接器，用于数据传输和设备通电；SATA接口，每个SATA接口均对于一个硬盘，用于将硬盘与主板链接。本实用新型双盘位硬盘提供两个独立存储空间，提升存储与备份效率。无需额外设备即可实现数据拷贝，简化连接，通过一个USB接口同时连接两个硬盘，节省硬件资源。两个SATA接口提供高速、稳定的数据传输，实时备份功能大幅降低数据丢失风险，为用户提供安全稳定的数据存储环境。
A47B81/00  ,一种可调式语音数据磁盘存储柜 [实用新型],本申请属于存储柜技术领域，公开了一种可调式语音数据磁盘存储柜，包括柜体，柜体的内部设置有若干组调节组件；放置板的顶部开设有若干组等距离的调节槽，放置板的顶部连接有若干组调节隔板，调节隔板的底端和顶端分别安装有第一连接板和第二连接板，第一连接板和第二连接板与调节槽的尺寸相适配，第一连接板和第二连接板的外部一侧均安装有固定板，两个固定板的内部均开设有卡孔；根据使用者的需求调节每个调节隔板之间的间距，将磁带盒进行分类排放，使用者可快速找到所需要的磁带，调节方式简单便捷；限位板通过第二弹簧的设置持续与最外侧的磁带盒相贴合；防止磁带出现倾倒现象，无需使用者后续进行整理。
G11B33/04  ,一种适配型固态硬盘拓展坞 [实用新型],本实用新型公开了一种适配型固态硬盘拓展坞，包括壳体、载板和控制器，所述壳体的一侧开设有通槽，所述通槽内滑动套设有载板，所述载板的一侧内部固定连接有控制器，所述载板靠近所述控制器的一端开设有USB接口，所述载板的上端一侧开设有方槽，所述方槽靠近所述控制器的一侧开设有硬盘接口，所述硬盘接口与所述USB接口均与所述控制器电性连接。有益效果：通过设置的载板一侧的硬盘接口，可以将固态硬盘插入硬盘接口与控制器电性连接，随后通过USB接口与平台进行数据传输和储存，而设置的定位机构，可以根据固态硬盘的大小自动将固态硬盘进行卡紧，使固态硬盘在安装的时候更加方便。
G11B5/455  ,一种磁头生产测试装置 [发明],本发明涉及一种磁头生产测试装置，包括机架，所述机架上设置有输送带，其中输送带端面上均匀设置有多组测试单元，且任意相邻两组测试单元之间前后错开设置，所述机架上方还设置有可上下摆动并容纳磁头的固定机构，其中固定机构上设置有可上下移动的屏蔽机构，所述固定机构外侧设置有接线排，其中通过接线排电性连接对应磁头，并且接线排电性连接可以显示磁头读取信息的控制设备。本发明可模拟多种不同情况下测试效果的同时，还可保证工作的连贯性。
G06F21/86  ,一种加密装置 [实用新型],本实用新型公开了一种加密装置，包括：电路板、合金外壳和合金帽盖，所述电路板的上端固定安装有晶体振荡器，所述电路板的上端固定安装有纳米闪存存储芯片，所述电路板的后端固定安装有插头；所述合金外壳的外端固定安装有橡胶护角，所述合金外壳的内端固定安装有第一减震层，所述合金外壳的内端固定安装有限位卡件，所述电路板卡合安装在限位卡件的内端，所述合金外壳的内端固定安装有防护结构；所述合金帽盖的外端固定安装有橡胶护角，所述合金帽盖的内端固定安装有第二减震层。该加密装置，材质坚硬，防摔抗压，具有较好的缓冲减震的效果，避免内部零部件损坏，具有防水防污的效果，加密效果好，防偷防盗。
