IPC主分类,发明名称,摘要
G10L15/06  ,基于热词特征向量自注意力机制的语音识别模型构建方法 [发明],本发明提供一种基于热词特征向量自注意力机制的语音识别模型构建方法，具体包括：训练预训练模型，获取词嵌入层，以Decoder‑Only的方式进行训练，对词嵌入层进行优化；训练热词编码模型，以指定热词作为输入，并将热词编码为热词特征向量；将热词信息与声学特征信息融合，得到编码向量并作为最终的解码器输入，使得热词信息与声学模型信息联系更紧密，得到对热词识别准确率更高的语音识别模型。在用户使用过程中，可以主动指定多个热词，初始化语音识别引擎时将会使用热词编码模型对热词进行编码得到热词特征向量序列。在用户使用过程中，该热词特征序列将会作为模型输入与用户每次输入的声学特征进行拼接并进行解码。
G08B7/06  ,一种防跑道侵入监测及示警系统及方法 [发明],一种防跑道侵入监测及示警系统及方法，包括示警箱、设置在示警箱内的语音识别模块、与语音识别模块连接的跑道警示灯，语音识别模块与灯带电性连接，示警箱上设置有机场控制区的示意图，灯带设置在示警箱上，示意图上有若干区域，若干区域分别连接有若干不同的灯带，语音识别模块与音响电性连接，音响用于发出语音提示，且连接在示警箱上。本发明提供的防跑道侵入监测及示警系统，可以监测识别管制员发出的指令，并且在通过语音识别判断出机场跑道存在车辆或人员时，会开启跑道警示灯，起到示警作用。
H04N21/233  ,录播检测方法、装置、电子设备以及存储介质 [发明],本公开提供了录播检测方法、装置、电子设备以及存储介质，涉及人工智能技术领域，尤其涉及自然语言处理、语音技术、智能搜索、直播流检测技术领域。具体实现方案为：响应于周期任务被触发，对文本库包括的目标直播文本进行采样处理，得到多个目标直播文本段落，其中，目标直播文本由与目标直播间在当前直播场次的直播内容相关的多个直播文本段落构成；基于文本库包括的多个直播文本，分别对多个目标直播文本段落进行召回匹配，得到多个匹配结果，其中，每一个直播文本由与每一个直播间在每一个历史直播场次的直播内容相关的多个直播文本段落构成；以及基于多个匹配结果，得到目标直播间的录播检测结果。
G06T5/70  ,基于区域声音参数的点云数据处理方法及装置 [发明],本发明公开了一种基于区域声音参数的点云数据处理方法及装置，该方法包括：根据已采集点云数据的采集区域的区域声音参数，确定采集区域的区域声音对用于采集点云数据的激光扫描设备所造成的采集受影响情况；根据采集受影响情况，判断是否需要对点云数据进行去噪处理，若是，则根据采集受影响情况，确定与点云数据相匹配的修正参数，并根据修正参数，对点云数据进行去噪处理。可见，实施本发明能够通过采集区域的区域声音参数，确定区域声音对激光扫描设备造成的采集受影响情况，继而对点云数据进行修正判定及修正操作，有利于提高对点云数据的修正可靠性及准确性，进而有利于提高点云数据的有效性，从而有利于提高后续对三维场景模型的精准构建。
G10L25/24  ,低功耗MFCC特征提取方法及装置 [发明],本发明公开了一种低功耗MFCC特征提取方法及装置，其中，该方法包括获取语音信号；采用不同的处理模块对语音信号进行预加重、分帧、加窗、快速傅里叶变换、梅尔滤波、对数运算和离散余弦变换处理，以得到语音信号对应的MFCC特征；获取MFCC特征中的第一阶幅值，并根据第一阶幅值生成对应的初始位宽，以便根据初始位宽对不同处理模块对应的位宽进行调整；由此，通过获取MFCC特征中的第一阶幅值并量化位宽，以及将位宽反馈到前级精准量化每一级运算的输入位宽，从而在保证识别准确率的前提下对数据位宽进行截断，从而降低运算功耗。
G06F18/24  ,音视频智能处理方法、装置、存储介质和电子设备 [发明],本申请涉及智能监控技术领域，其具体地公开了一种音视频智能处理方法、装置、存储介质和电子设备，其首先采集动物园区监控视频，并从动物园区监控视频中提取音频数据，利用深度学习技术分别从视频数据和音频数据中提取重要语义特征，并基于视频语义特征和音频语义特征的融合特征来判断游客是否有违规行为。这样，能够实现对动物园区内游客违规行为的实时监测和识别，提高了监管效果并节省了大量人力资源。
G10L15/26  ,口语复述题测评方法、装置、设备及存储介质 [发明],本申请公开了一种口语复述题测评方法、装置、设备及存储介质，本申请设计的提示指令格式模板包含任务指令、作答文本槽和要点信息槽，任务指令用于指示模型按照各要点信息，对作答文本进行逐个要点的评分及内容诊断，整理成测评结果输出，通过调用大语言模型，可以借助大语言模型的语义理解及文本生成能力实现口语复述题的测评，提升口语复述题的测评结果的准确性。此外，按照本申请设计的提示指令格式模板，可以从细粒度的要点维度进行评分及内容诊断，更加方便用户清晰的了解自己的真实口语水平，以及出错或不熟练的要点，结合模型输出的要点的内容诊断，可以辅助用户进行更精准的学习。
G10L25/51  ,基于频带熵和像素显著性的带式输送机巡检机器人音频关键帧提取方法 [发明],本发明涉及一种基于频带熵和像素显著性的带式输送机巡检机器人音频关键帧提取方法，属于带式输送机托辊故障检测领域。该方法包括：输入巡检机器人采集的音频信号，通过短时傅里叶变换得到输入音频信号的时频矩阵；对时频矩阵的每一行计算熵值得到每个频率段的信息熵，得到频带熵；判断频带熵是否存在低于下阈值的情况，若存在则将该音频帧作为异常关键帧提取，否则判断是否存在一段时间内n个频带熵低于上阈值的情况，若存在则将该音频帧作为异常关键帧提取；基于时频矩阵计算像素显著性指标，判断音频信号在中高频的显著性加和是否超过设定超限阈值，若超过则该音频帧作为异常关键帧提取，否则判断输送机托辊无异常。
G06T13/80  ,一种数字人生成方法及系统 [发明],本发明公开了一种数字人生成方法及系统，涉及计算机视觉和计算机图形学技术领域，包括步骤：对二维数字人的多个原子姿态动画设置对应的标签；获取言语音频数据集，提取音频对应的言语文本进行分词，得到分词序列，并统计每个分词的音频时间；计算分词音频时间之和获得执行时间；以不同原子姿态动画中执行时间的关系，确定原子姿态动画；将分词序列输入脸部动画生成模型，生成脸部动画，利用脸部动画替换原子姿态动画中的脸部，生成文本与姿态匹配的二维数字人视频。本发明实现文本与原子姿态动画的匹配，数字人可以根据内置文本实时生成的回复，针对性进行姿态交互，并通过插帧算法实现姿态动画之间的平滑过渡，增强人机交互体验。
G10L25/54  ,一种音乐文件识别方法及装置、设备和介质 [发明],本公开提供一种音乐文件识别方法及装置、设备和介质，所述方法包括：对待识别音乐文件包含的人声音频数据进行文本识别，确定待识别音乐文件的音频文本数据，对待识别音乐文件包含的伴奏音频数据进行情感分析，获得待识别音乐文件的情感预测结果，基于情感预测结果和音频文本数据，获取目标音乐相关信息。所述方法可以填补音乐应用在音乐文件识别的空白，还可以提高音频识别效果和识别效率。
G06F18/24  ,基于视音频特征的关键场景自动分割系统及方法 [发明],本申请涉及视频自动分割技术领域，且更为具体地公开了一种基于视音频特征的关键场景自动分割系统及方法，其通过获取体育赛事中篮球比赛中预定帧往后一段时间内的视频和声音信号，并提取视频中的多个比赛关键帧中颜色直方图，以及对声音信号进行降噪处理并提取声音特征，通过基于时间注意力机制的卷积神经网络模型和过滤器网络，分别得到颜色特征向量、声音梅尔谱图特征向量和耳蜗谱图特征向量，然后将这些特征向量进行融合，得到颜色‑声音关联特征向量，基于所述颜色‑声音关联特征向量，以确定预定帧所属的分类标签，包括：得分、进攻、防守、换人、三分球、扣篮、罚球，从而实现关键场景的自动分割。
G10L25/63  ,一种基于语音文本跨模态融合的情感识别方法及系统 [发明],本发明公开了一种基于语音文本跨模态融合情感识别方法及系统。采用公开的带有情感标注的语音文本多模态对话数据集并进行预处理，建立对应的训练集和测试集；其次构建跨模态注意力交互融合情感识别模型；然后进行模型训练，并进行方法性能的测试评估；最后搭建多模态情感识别系统，进行方法的有效性验证。本发明的优点包括：设计跨模态注意力交互融合的多模态情感识别模型，通过计算与音频强关联的文本特征和与文本强关联的音频特征，提高了情感识别结果的准确率；搭建基于跨模态融合的情感识别系统，通过多模态共情交互，增强了人机自然交互的情感表达效果。本发明方法在公开数据集IEMOCAP和MELD上，平均识别准确率达到了76.0％和64.5％，均优于现有最优方法。
G10L15/04  ,一种语料收集方法、装置、电子设备及存储介质 [发明],本发明涉及一种语料收集方法、装置、电子设备及存储介质，语料收集方法包括：在目标视频对应的音频文件中获取包含语音信号的语料片段；对所述语料片段进行语音识别，得到多个候选语句；利用语言模型在多个所述候选语句中确定出现几率最高的目标语句，其中，所述语言模型是利用所述目标视频对应的字幕文件进行训练得到的；基于所述目标语句确定所述语料片段的标注文本。本申请实施例能够实现高效率的自动收集语料，节省大量人力与时间去搜集音频和进行标注；而且，采用语音识别结合用影片字幕文本训练的语言模型去产生标注，同时保留了语音识别能产生口语化标注和语言模型能产生与影片内容高相关度标注的优点，提高标注的准确性。
G06Q50/20  ,基于MR设备的智能助教方法及系统 [发明],本发明公开了基于MR设备的智能助教方法及系统，方法包括：服务器若确定当前交互模式为AI助教语音交互模式及机器视觉交互模式中的机器视觉交互模式时，则将当前操作实训实验对应的工具图像采集指令发送至第一用户MR设备；第一用户MR设备基于虚实拍照框碰撞检测策略采集工具操作视频或工具操作图片集并发送至服务器以识别得到操作工具识别结果集；服务器基于操作工具识别结果集与当前操作实训实验对应的标准操作工具集的匹配结果，生成与对应的最终评价结果并发送至第一用户MR设备。本发明实施例能结合MR设备对用户的操作实训实验进行智能语音引导，也能对用户操作实训实验的过程进行记录和自动评分，提升了实训教学的用户体验。
G10L25/51  ,模型训练方法、音频识别方法及相关设备 [发明],本申请公开了模型训练方法、音频识别方法及相关设备，包括：对库内每条无标签音频的主旋律特征note序列进行增强处理；使用增强后的note序列训练初始模型，得到中期模型；将改版音频的note序列和改版音频的源音频的note序列输入中期模型，并计算中期模型分别输出的改版音频嵌入特征和源音频嵌入特征间的特征相似度；基于特征相似度训练中期模型，得到目标模型。其中，对无标签音频的note序列做增强处理，能丰富训练样本及提高模型落地时的鲁棒性，有助于提高模型的自监督学习效果，并降低对有标签样本数据的成本投入和用时。此外，使用少量的有标签note特征对模型再训练，能进一步增强模型在音频识别任务中的实际预测性能，提升用户体验。
G06F11/36  ,热词扫描调试方法、装置及设备 [发明],本发明实施例涉及可见即可说技术领域，公开了一种热词扫描调试方法、装置及设备，该方法包括：显示当前页面，当前页面包括按照第一显示方式显示的多个控件；在对所述当前页面进行热词扫描时，在所述多个控件中将已扫描到的控件确定为有效控件，在当前页面按照第二显示方式显示有效控件；第一显示方式与第二显示方式不同。应用本发明的技术方案，能够识别出当前页面中已注册热词的有效控件，并在当前页面中以不同的第二显示方式显示该有效控件，用户通过观看所显示的当前页面，可以直观地确定当前页面中哪些控件已注册热词，可以辅助用户实现快速调试，能够极大提高开发调试效率，节省开发时间。
G06F3/01  ,基于多模态输入的识别方法、装置、车辆及存储介质 [发明],本申请提供一种基于多模态输入的识别方法、装置、车辆及存储介质。该方法包括：在检测到车辆上目标用户的交互操作信息时，检测目标用户的视线是否朝向车辆的车载显示屏；若目标用户的视线朝向车辆的车载显示屏，则确定执行度阈值为第一阈值；若目标用户的视线未朝向车辆的车载显示屏，则确定执行度阈值为第二阈值；其中，第二阈值大于第一阈值；对交互操作信息进行识别，得到交互操作信息对应的控制操作和执行度分值；在执行度分值达到执行度阈值时，执行交互操作信息对应的控制操作和/或对交互操作信息对应的控制操作进行提示。本申请基于目标用户的视线自适应调整执行度阈值，避免将用户的日常行为动作误识别为交互控制动作。
G06T13/40  ,一种基于虚拟主播的直播方法与系统 [发明],本发明公开了一种基于虚拟主播的直播方法与系统，先根据虚拟主播的整体概念和形象进行角色设计和3D建模，得到虚拟角色，再通过运动捕捉系统将人类表演者的动作转化为虚拟角色的动作，然后使用语音合成技术给虚拟角色添加语音，再建立实时互动模型，利用机器学习方法训练实时互动模型，并根据训练结果对实时互动模型进行优化，得到虚拟主播，最后利用虚拟主播进行实时直播，在互动时通过对虚拟角色添加的动作和语音以及对观众自然语言的处理以提高虚拟主播形象和表现的真实感和流畅度，通过使用机器学习方法训练实时互动模型来提高实时互动模型的准确性和智能度，提高了虚拟主播与观众之间的实时互动的灵活性和自由性。
G10L25/51  ,歌声评价信息获取方法、计算机设备和存储介质 [发明],本申请涉及一种歌声评价信息获取方法、计算机设备和存储介质，涉及歌声评价技术领域，能够提升歌声评价信息的精准性。所述方法包括：获取待评价歌声对应的歌声特征；将所述歌声特征与预先获取的正样本歌声对应的正样本歌声特征和负样本歌声对应的负样本歌声特征进行比较，得到所述歌声特征与所述正样本歌声特征的第一相似度，及所述歌声特征与所述负样本歌声特征的第二相似度；其中，所述正样本歌声的歌声质量高于所述负样本歌声的歌声质量；根据所述第一相似度和所述第二相似度，确定所述待评价歌声的歌声评价信息。
H04N21/234  ,音画同步检测方法、装置、设备及存储介质 [发明],本申请实施例公开了一种音画同步检测方法、装置、设备及存储介质，属于音视频测试技术领域，该方法包括：基于对视频帧的唇部识别结果，确定视频帧中唇部的唇部纵横比，唇部纵横比为纵向唇边距与横向唇部宽度的比值；基于唇部纵横比确定视频帧对应的嘴部开闭状态；确定音频中的同步检测点，同步检测点是人声从无到有的时间点；基于同步检测点对应检测范围内视频帧对应的嘴部开闭状态进行音画同步检测，得到音画同步检测结果；采用本申请实施例提供的方案能够提高音画同步检测的效率以及准确性。
G10L17/26  ,基于TBTA网络的海洋哺乳动物叫声识别分类方法 [发明],本发明涉及海洋动物叫声识别分类技术领域，具体为基于TBTA网络的海洋哺乳动物叫声识别分类方法。并基于DenseNet和3D‑CNN，提出了双支路双层注意力机制网络TBTA深度学习框架，TBTA设计了两个分支，使用双支路分别提取海洋哺乳动物叫声音频时频谱图的光谱特征和空间特征，无需进行繁琐的特征工程，并且在光谱维度和空间维度上引入了自适应的自注意机制，分别应用于光谱分支和空间分支，光谱型注意块聚焦于信息丰富的波段，而空间型注意块聚焦于信息丰富的像素，这使得TBTA能够对提取的特征图进行有效的细分和优化，在数据集有限的情况下，可以大幅度提高分类的精度。
A63F13/795  ,一种匹配关系图更新方法及游戏队友匹配方法 [发明],本申请提供的一种匹配关系图更新方法及游戏队友匹配方法，当更新待匹配用户的匹配关系图时，可以通过客户端获取待匹配用户及其他用户在组队期间不同采集时刻产生的多个麦上音频，并利用客户端对各个麦上音频进行情感检测，得到待匹配用户的情感类型及其他用户的情感类型，接着可以获取待匹配用户上一次更新后的匹配关系图，并基于匹配关系图确定待匹配用户与其他用户之间的互动分数，以基于两个情感类型对互动分数进行计算，得到最终互动分数，并根据最终互动分数更新匹配关系图。因此本申请在接收到待匹配用户发起的队友匹配请求时，可以根据该匹配关系图进行游戏队友的匹配，能够保证匹配到的队友与待匹配用户的默契程度，进而提高了匹配质量。
G10L25/51  ,一种高效低延迟的声音事件检测的模型及其训练方法 [发明],本发明涉及一种高效低延迟的声音事件检测的模型及其训练方法，采用Vit作为模型骨干，具有更强的信息抽取能力，相较于卷积结构具有更高效的矩阵运算效率，对声学表征的时域、频域进行独立建模，可以根据设备性能灵活选定输入序列的长度，极大地减小模型的延迟，提升推理效率；采用知识蒸馏的方式进行预训练，产出小、推理效率高的模型，并通过预训练使模型获得抽取声音事件表征的能力，利用先验知识使得模型具有良好的泛化性；在预训练模型的基础上，在少量目标事件的数据集上进行微调，产出目标事件的检测模型，而无需进行细粒度标注，省时省力。
H02J13/00  ,调度自动化主站智能语音联调系统 [发明],本发明涉及电网厂站并网调试技术领域，具体地说，涉及调度自动化主站智能语音联调系统。该系统以组件化、服务化模式实现功能模块交互，采用微服务体系架构实现，主要由语音处理及交互平台、自动化调试知识平台、数据自动提起与预处理组件、智能处理与人机交互界面组成。本发明设计从调度自动化主站四遥信息联调方面进行研究，采用人工智能和语音识别技术，根据厂站端调试内容，智能识别和分析调度自动化主站系统收到的调试信息，完成自动比对，与厂站端调试人员在线、自助式调试交互，实现联调过程主站端无人值守，代替传统人工核对工作模式，实现调度自动化厂站信息接入智能高效调试。
G10L15/22  ,语音交互方法、服务器以及存储介质 [发明],本申请公开了一种语音交互方法，包括：根据预存储的设备列表、提示文本以及预设的大语言模型，确定与设备列表中各设备项对应的车辆功能点描述数据；确定车辆功能点描述数据以及当前语音请求间的相似度参数；根据相似度参数，确定当前语音请求对应的车辆功能点。本申请能够根据车辆自身的设备、以及针对预设大语言模型的提示文本，生成对应于车辆自身设备各个最小功能点的描述数据，并在实际应用过程中根据描述数据自身与用户输入的语音请求进行相似度比较，根据比较结果确定出用户通过语音请求希望触发的功能点并执行，完成语音交互过程。通过大语言模型针对功能点描述数据的生成，大大简化数据集的生成过程，同时提高数据集中的数据更新效率。
G10L13/027  ,模型训练及语音生成方法、装置、设备及存储介质 [发明],本公开实施例公开了一种模型训练及语音生成方法、装置、设备及存储介质。该方法包括：获取初始生成模型，初始生成模型为经过预训练的条件扩散模型；获取用户数据，用户数据包括用于反映目标人物特性的文本语音对数据；将初始生成模型作为待训练模型，并基于用户数据，调整待训练模型的激活函数，得到目标模型，目标模型用于语音生成。
G10L25/63  ,一种语音情感识别方法、装置、电子设备和存储介质 [发明],本公开涉及一种语音情感识别方法、装置、电子设备和存储介质，所述方法包括：对音频进行切分得到时序排列的音频片段；对时序的第i个音频片段进行语义提取，得到语义信息，其中，所述语义信息中融合了前i‑1个视频片段的语义信息，i为大于1的正整数；对第i个音频片段进行说话人识别，得到说话人信息；基于第i‑1个音频片段的情感向量、第i个音频片段的语义信息以及所述说话人信息，得到第i个音频片段的情感向量；根据第i个音频片段的情感向量，得到第i个音频片段的情感类别。本公开实施例可提高语音情感识别的准确率。
G10L17/04  ,一种用户身份识别方法 [发明],本申请的实施例提供了一种用户身份识别方法，所述方法包括：获取预先构建的包括嵌入层模型的识别模型；获取训练样本集，训练样本集包括含有语音音频的第一训练样本子集和含有平凡发音音频的第二训练样本子集；将训练样本集输入识别模型，得到输出结果；根据输出结果，通过包括交叉熵损失函数和设定的三元损失函数的目标损失函数，确定识别模型的损失值；基于损失值，更新识别模型的模型参数，得到一个新的识别模型，并返回执行获取训练样本集的步骤，直至识别模型收敛，得到目标识别模型；通过目标识别模型中的嵌入层模型，对实时发音音频进行识别。本申请的实施例提供的技术方案能提高使用平凡发音音频识别用户身份时的识别效果。
G10L19/04  ,基于深度学习和矢量预测的语音压缩方法及系统 [发明],本公开提供了基于深度学习和矢量预测的语音压缩方法及系统，涉及语音信号处理技术领域，包括：获取低速率下的多帧语音信号，并预处理为语音序列；将当前帧语音序列作为第一深度网络的输入信号提取声学特征，利用所述声学特征预测下一帧语音序列的声学特征，并作为预测矢量；对原声学特征与预测矢量作差，获取差值矢量，并在设计的码本中寻找与差值矢量最匹配的量化矢量，作为残差索引传输到第二深度网络，第二深度网络根据接收的残差索引，在码本中找到相应的差值量化矢量，将差值量化矢量与预测矢量相加，得到重构矢量，对所述重构矢量解码输出合成语音，本公开提高了语音压缩编码合成的质量。
G10L21/013  ,语音交互映射模型训练方法、语音交互方法及装置 [发明],本发明公开了语音交互映射模型训练方法、语音交互方法及装置，属于语音交互技术领域。本发明首先获取用户语音数据并确定用户选择的语音交互模式，在用户未确定语音交互模式的情况下，以用户使用的地域语言确定语音交互模式；并提取用户语音特征，并将用户语言特征输入至用户选择的语音交互模式相应的语音交互训练通道；在语音交互训练通道中基于地域语言对用户语音数据进行文本修正处理，将修正后的文本信息输入至语音交互训练模型，进行语音交互训练，并根据语音交互模式确定是否对训练完成的语音交互进行语音转换，从而完成语音交互。本发明能够基于用户所使用的地域语言进行语音交互训练，提高语音交互的准确性和效率。
G06F16/65  ,一种基于大语言模型的车载数据语音标签系统 [发明],本发明涉及一种基于大语言模型的车载数据语音标签系统，尤其涉及汽车数据处理技术领域，包括数据记录模块，用以对车辆的路测数据进行采集；语音记录模块，用以对语音记录的开启进行判断，并对语音记录开启的判断过程进行修正，还用以对记录后的语音进行预处理和存储；语音处理模块，用以通过LLM大语言模型对已存储的语音进行标签识别并设置索引；数据上传模块，用以将语音识别后的语音进行切片处理并上传至云端进行分类存储；反馈训练模块，用以根据对LLM大语言模型进行训练，并对语音处理的有效性进行反馈，还用以对反馈过程进行补偿。本发明提高了车载数据的语音标签效率。
H04L67/125  ,远程控制方法、装置、设备、系统和存储介质 [发明],本申请涉及一种远程控制方法、装置、设备、系统和存储介质，涉及通信技术领域，可用于金融科技领域或其他相关领域。该方法包括：响应于多个自助机发送的语音连接请求，在所述远程机的当前显示界面上显示各自助机的图标；响应于指导用户在当前显示界面针对目标自助机的图标的选取操作，建立与所述目标自助机的语音连接；向所述目标自助机发送语音指导数据，用于指示所述目标自助机响应于被指导用户根据所述语音指导数据在当前业务界面的业务操作，进行界面展示；其中，所述当前显示界面上显示多个自助机的语音连接状态，不同的语音连接状态下自助机的图标的第一显示属性不同。根据本公开的技术，提高了远程指导的效率。
G10L17/02  ,一种高效低延迟的在线说话人日志系统及其训练方法 [发明],本发明涉及一种高效低延迟的在线说话人日志系统及其训练方法，从模型结构和模型训练方法着手，对TSVAD模型进行改进，包括利用RepVGG作为TSVAD的骨干网络，在训练时使用多残差支路来最大限度保留模型的非线性，在推理时则融合各残差支路来降低骨干网络的计算复杂度和内存占用；对骨干网络进行声纹预训练，使用类别中心迁移，采用多任务训练策略对TSVAD网络进行微调；从而在有效降低计算量、减小延迟的同时，避免TSVAD骨干模型在训练过程中产生灾难遗忘，并减小训练与推理的不一致性。
G10L15/06  ,语音识别模型的训练、语音识别方法、装置、设备及介质 [发明],本发明提供一种语音识别模型的训练、语音识别方法、装置、设备及介质，其中方法包括：获取初始编码器；基于不同语种下语音的语种共享表征和/或语种特定表征，对初始编码器进行预训练，得到预训练编码器；基于预训练编码器，构建预训练识别模型；对预训练识别模型进行有监督微调，得到语音识别模型。基于不同语种下语音的语种共享表征和/或语种特定表征，对初始编码器进行预训练，得到预训练编码器，可以抑制语种间串扰问题，指导初始编码器学习更易于适应不同语种的语音表征，在不显著增加模型参数量和计算量的情况下，既能提升低资源语种识别性能，又能保持高资源语种性能相较于单语模型不降，从而提供一个高效、准确的多语种语音识别模型。
G10L25/60  ,口语评测方法、系统、电子设备及存储介质 [发明],本公开实施例公开了一种口语评测方法、系统、电子设备及存储介质，所述方法包括：第一终端设备和第二终端设备之间建立语音通信；第一终端设备向第一待测评对象输出口语测试题，第二终端设备向第二待测评对象输出所述口语测试题；在语音通信过程中，第一终端设备采集并存储第一待评测对象的语音信息，传送至所述第二终端设备，第二终端设备采集并存储第二待评测对象的语音信息，传送至所述第一终端设备；第一终端设备输出从第二终端设备接收到的所述语音信息，第二终端设备输出从第一终端设备接收到的所述语音信息；云端服务设备提取音频文件中的发音特征和语言特征，对第一待评测对象和第二待评测对象进行口语评测。
G09B5/04  ,基于课堂语音识别的辅助教学方法及相关设备 [发明],本发明涉及语音识别技术领域，公开了一种基于课堂语音识别的辅助教学方法及相关设备。该方法包括：获取目标课堂对应授课的教学音频数据，并基于预设的音频存储策略，提取所述教学音频数据中至少一种音频标记信息；提取所述教学音频数据的多个音频口音特征，并基于所述音频口音特征，确定所述目标课堂中对应授课的目标授课人员；基于所述目标授课人员，提取所述教学音频数据对应的授课语音片段，并基于所述音频标记信息，对授课语音片段的进行语言转换，得到目标教学信息；基于目标教学信息，生成预设教学设备的控制指令信息和辅助教学信息，得到辅助教学结果。本申请提高了对相关开发课类型的课堂语音识别和转化的准确度。
G10L15/06  ,训练数据的确定方法、服务器及计算机可读存储介质 [发明],本申请公开一种训练数据的确定方法，所述方法包括：获取原始训练数据，基于目标模型，生成原始训练数据中第一语音请求样本的预测结果，根据预测结果和处理结果存在差异的第一语音请求样本，对原始训练数据进行降噪处理，根据降噪处理的结果，确定目标训练数据。如此，本申请的服务器可利用由原始训练数据和基于降噪处理得到的基础训练数据训练完成的目标模型，对原始训练数据中第一语音请求样本进行预测以得到预测结果，基于目标模型的预测结果和预先标定的处理结果存在差异的第一语音请求样本，执行原始训练数据的降噪，使得原始训练数据的降噪得以合理进行，目标训练数据的可靠性得以保障，通过目标训练数据训练的模型的性能得以保障。
G10L15/26  ,用于音频处理的方法、装置、设备和存储介质 [发明],本公开的实施例提供用于音频处理的方法、装置、设备和介质。该方法包括：获取目标语音中的多个音频片段对应的多个音频特征表示，多个音频片段至少包括第一音频片段和第二音频片段；利用经训练的机器学习模型，执行以下操作：基于第一音频片段对应的第一音频特征表示，确定第一文本；提取第一文本的第一文本特征表示；基于第二音频片段对应的第二音频特征表示和第一文本特征表示，确定第二文本；以及至少基于第一文本和第二文本，确定与目标语音相关联的目标文本序列，目标文本序列包括在目标语音中出现的至少一个实体词和对应的实体类型。由此，可以直接通过语音生成对应的实体结果，实现端到端实体识别，提高识别准确性。
G10L15/18  ,语音交互方法、系统、设备及存储介质 [发明],本发明涉及智能语音交互技术领域，提供一种语音交互方法、系统、设备及存储介质，该方法通过确定当前识别结果在历史轮次中的重复次数，并将重复次数作为判断依据，不仅可以避免用户多次输入导致体验感降低的情况发生，还可以避免因系统超时设定导致脱离语音识别状态的情况发生，提高用户体验感。在重复次数满足大于等于第一次数的情况下，向用户提供引导信息，当接收到用户的回复信息时，基于回复信息，对当前识别结果进行更正，并对当前用户语音进行响应，保证响应结果的准确性，使响应结果更加符合用户的预期，进一步提升用户体验。
G08B21/18  ,一种自动化电话报警系统及方法 [发明],本发明公开了一种自动化电话报警系统，包括：信息接收装置，用于接收外部文本信息；文本语音转换模块，用于接收外部文本信息，并转换为告警音频信息；语音呼叫模块，用于将告警音频信息通过预设电话号码播放给目标用户。一种自动化电话报警方法，包括：注册预设电话号码；通过HTTP接口获取外部文本信息；将外部文本信息以队列方式进行存储；将外部文本信息按照队列的顺序，转换为告警音频信息；将告警音频信息按照队列的顺序依次通过VOIP语音接口调用预设电话号码播放给目标用户；记录告警音频信息以及对应的呼叫时间、呼叫状态及目标用户反馈。通过整合文本语音转换模块、VOIP语音接口和WEB服务程序，能有效接收、处理告警信息。
G10L25/51  ,实时唱歌评价方法、系统、电子设备和介质 [发明],本公开涉及实时唱歌评价方法、系统、电子设备和介质。该方法包括：实时拉取用户音频流，去除音频流的伴奏；逐帧判断去除伴奏后的音频流是否为噪声，在当前帧不是噪声时提取当前帧的用户音高；根据原唱音准线和用户历史音高信息对用户音高进行自适应调整得到调整后的用户音高；通过确定调整后的用户音高与原唱音高的差值是否在预设区间内来判断音高的准确性；判断当前乐句是否结束，在未结束时实时显示当前帧的用户音高值，并在已结束时根据当前乐句中准确帧数在总帧数中的占比计算并实时显示当前乐句得分；判断歌曲是否结束，在未结束时继续拉取用户音频流进行下一乐句得分计算，并在已结束时通过累计各个乐句得分得到并显示整首歌曲的最终得分。
G10L15/06  ,基于单火面板的语音识别控制系统 [发明],本发明涉及自动控制技术领域，尤其涉及一种基于单火面板的语音识别控制系统，该系统包括语音识别主控电路、开关电路、所述电压转换电路、开态取电电路、闭态取电电路，所述语音识别芯片初始化，并关闭开关驱动，开启低功耗监听模式，实时获取语音信息，所述语音识别芯片根据实时获取的语音信息通过电源管理芯片控制电源管理打开或关闭开关驱动完成控制工作。系统能够根据所述语音识别芯片中建立并训练好的卷积神经网络模型精准识别语音，能够被广泛应用于语音识别任务中，同时选用了低耗能的电路方案，减少了数据传输，功耗大大降低，有望推动智能家居控制系统在节能和环保方面的广泛应用。
H04N21/81  ,基于多模态三维可塑模型的单样本说话人生成方法及系统 [发明],本公开提供了基于多模态三维可塑模型的单样本说话人生成方法及系统，涉及说话人生成技术领域，获取音频以及参考图像，输入至多模态3DMM参数预测网络模型中，首先提取音频特征以及文本特征，并对音频特征以及文本特征进行上下文特征增强，得到注入上下文信息的音频表征和语义表征；获取初始的头部姿态嵌入参数以及初始表情描述，利用初始的头部姿态嵌入参数预测下一时刻的头部姿态参数；利用初始表情描述预测下一时刻表情参数，将预测的头部姿态参数和表情参数融合嵌入至参考图像中，通过视频合成网络将多帧图像合成说话人的头部视频序列。
G10L25/27  ,一种基于小波变换的变压器声纹故障识别方法及设备 [发明],本发明涉及一种基于小波变换的变压器声纹故障识别方法，包括：分别从安装在变压器不同位置处的多个声纹传感器处获取声纹信号；对各声纹传感器设置权重；通过小波转换获取声纹信号的小波系数；根据声纹信号的小波系数及对应传感器的权重，计算融合图谱；构建并训练故障识别模型；将融合图谱输入至故障识别模型，得到故障类型。
