IPC主分类,发明名称,摘要
G16C60/00  ,一种多元系镍基高温合金的微观组织演变模拟方法 [发明],本发明涉及一种多元系镍基高温合金的微观组织演变模拟方法，该方法包括以下步骤：实时获取热力学参数与动力学参数；建立多元系镍基高温合金的化学自由能方程；建立多元系镍基高温合金的非均匀弹性应变能计算方程；基于化学自由能方程和非均匀弹性应变能计算方程，构建总自由能方程；基于总自由能方程，分别构建Cahn‑Hilliard方程和Allen‑Cahn方程；基于热力学参数与动力学参数，求解Cahn‑Hilliard方程和Allen‑Cahn方程，获得成分场和序参量场；基于成分场和序参量场，采用可视化分析方法得到动态微观组织演变过程。与现有技术相比，本发明具有实现复杂镍基合金体系的微观组织演化行为模拟等优点。
G16C20/30  ,一种蜡油分子组成预测方法及装置 [发明],本发明公开了一种蜡油分子组成预测方法及装置，包括：获取待预测蜡油的所有宏观性质和族组成，根据所述待预测蜡油的所有宏观性质从预设的蜡油数据库中获取匹配蜡油数据，并根据待预测蜡油的族组成，对匹配蜡油数据中的族组成和各个类型化合物浓度进行修正，得到待优化蜡油数据；根据待预测蜡油的所有宏观性质和族组成和预设的优化算法对待优化蜡油数据进行迭代优化，获得满足预设条件的蜡油数据，将所述蜡油数据中的分子组成数据作为待预测蜡油的分子组成数据；不局限于对待预测蜡油数据进行细致的检测，降低了检测的复杂性，在保证准确性的前提下大大提高了未知蜡油的识别效率。摆脱了蜡油检测需要的繁重设备提高的蜡油分子组成识别的便捷性。
G16C20/20  ,一种输变电工程施工期碳排放核算方法及系统 [发明],本发明公开了一种输变电工程施工期碳排放核算方法及系统，其中方法包括：确定输变电工程施工期的碳排放核算范围，基于所述碳排放核算范围，确定碳排放项目；识别各碳排放项目的类型，基于各碳排放项目的类型，建立各碳排放项目的清单；获取所述清单中各碳排放项目的活动数据；基于各碳排放项目的活动数据，确定各碳排放项目对应的碳排放因子；基于各碳排放项目的碳排放因子，计算各碳排放项目的碳排放量；基于各碳排放项目的碳排放量，计算碳排放总量。
G06F30/20  ,基于漂移扩散模型仿真调控钙钛矿突触器件离子分布的方法 [发明],基于漂移扩散模型仿真调控钙钛矿突触器件离子分布的方法，包括以下步骤：步骤1：建立钙钛矿突触器件的二维仿真模型；步骤2：对钙钛矿突触器件进行漂移扩散方程求解；步骤3：将器件施加预制偏压和光脉冲；步骤4：仿真计算得到器件中钙钛矿层离子分布变化；步骤5：得到输出电流，确定实现突触功能。本方法使用漂移扩散模型对钙钛矿突触器件进行仿真，器件结构新颖，涉及到的材料层电学参数广泛可查，建模效率高，光脉冲参数可调，钙钛矿突触器件内部离子分布随外界光脉冲激励发生变化，实现突触功能。本方法对突触器件的离子调控提供方案，为相关实验提供理论指导作用。
G06F40/295  ,信息处理方法、装置、电子设备及计算机可读存储介质 [发明],本申请实施例提供了一种信息处理方法、装置、电子设备及计算机可读存储介质，涉及数据挖掘技术领域。该方法包括：获取目标领域相关联的多个对象的对象信息；根据对象信息确定多个对象之间的引用关系；基于引用关系构建异构网络，并提取异构网络的骨架结构；对骨架结构进行可视化展示，以便基于可视化的骨架结构确定目标领域的分析结果。本申请实施例通过构建异构网络并提取异构网络的骨架结构，实现对目标领域的精准分析，提升数据分析结果的精确性，提高产业未来发展趋势的预测准确性。
G16C10/00  ,分子试验预测处理方法及装置 [发明],本公开涉本一种分子试验预测处理方法及装置，该方法包括：获取针对多个配体分子和受体分子的目标项目所进行的试验预测的预测相关信息；根据预测相关信息确定出多个节点以及节点之间的依赖关系；根据多个节点和节点之间的依赖关系，构建运行树状图，运行树状图中包括多个节点以及连接在节点之间的边，节点之间的边与节点之间的依赖关系对应。这样，使得用户可以直观地基于运行树状图了解其对同一目标项目进行多次不同分子试验及其相关信息。使用户能够从全局的角度思考和分析，更清晰地了解针对目标项目的各分子试验的计算过程，确定出药物合成的最佳计算路径，优化药物合成过程，提高药物研发效率，缩短新药开发流程、降低失败风险。
G06F30/17  ,一种钢制齿轮表面热处理强化的模拟实验方法 [发明],本发明提供了一种钢制齿轮表面热处理强化的模拟实验方法，以汽车常用齿轮钢20MnCr5为研究对象，通过汽车齿轮制造的实际热处理工艺进行齿轮生产加工。考虑多场耦合作用关系，建立渗碳淬火多场耦合模型。对FZG直齿轮进行渗碳淬火动态过程的数值模拟，分析渗碳淬火过程中各物理场的变化规律及分布差异。对比化学元素含量不同的两种20MnCr5钢制齿轮的热后性能差异。分析渗碳淬火过程中各工艺因素对齿轮性能的影响规律，以硬度、变形量、渗碳层深度为优化目标，制定渗碳淬火工艺优化方案。形成齿轮渗碳淬火过程的优化方案与评价方法。高效获取齿轮优化工艺，减少非必要的齿轮试制次数，在生产实践中降低企业的生产成本，提高经济效益。
G16C20/50  ,一种蛋白靶标的结合配体的生成方法、装置及电子设备 [发明],本申请公开了一种蛋白靶标的结合配体的生成方法、装置及电子设备，涉及生物医药技术领域、药物筛选技术领域及计算机技术领域，包括：获取待筛选的多个初始化合物的结构，以及作为蛋白靶标的蛋白质晶体的结构；针对该蛋白质晶体基于分子对接对该多个初始化合物执行虚拟筛选；对该多个化合物执行聚类，得到多个簇；从该多个簇中选择聚类效果最好的簇，作为待分析簇；得到该待分析簇包含的化合物的具有关键基团的化合物残基，以及骨架特征；结合该化合物残基和该骨架特征，合成作为该蛋白靶标的结合配体的化合物。采用该方案，提高了所生成的作为蛋白靶标的结合配体的化合物的药用效果。
G06F18/241  ,变压器状态监测方法及系统 [发明],本发明提供了一种变压器状态监测方法及系统，其中，方法包括：通过提取油样本，并分析处气体含量，利用各个气体含量以及三比值法中的三个气体比值，分别输入预训练的生成模型和预训练的判别模型，通过所述预训练的判别模型的输出结果对所述预训练的生成模型输出的结果进行纠正，得到所述待测变压器的故障类型。本发明的有益效果：融入了三比值法中的理念，利用三个气体比值和气体含量各个的输出结果进行纠正，从而可以避免模型输出过拟合的输出结果，提高了神经网络模型的预测准确率，使结果更加真实可信。
G06Q10/063  ,电力行业碳排放数据监控预警方法 [发明],本发明涉及碳排放预警技术领域，具体公开电力行业碳排放数据监控预警方法，该方法包括：历史碳排放分析判定以及碳排放监测预警，本发明通过分析电力区域的历史碳排放影响指数，对电力区域的碳排放历史数据进行判定，依次评估电力区域中燃料的消耗量、污染物的排放量以及燃料燃烧温度，能够识别主要的排放源以及高排放区域，便于后续进行优化减排工作，同时通过分析电力区域的碳排放监测数据，评估电力区域的监测碳排放影响指数进行碳排放预警提示，分别对电力区域中各发电站的发电总量、能源消耗量、投加脱硫剂以及投加脱氮剂进行分析，有助于电力行业往更清洁、更可持续的方向发展，同时能够减少空气污染以及提高保护环境的意识。
E01C7/30  ,一种路面混合料的“弹性-骨架-空隙”结构 [发明],本发明提出了一种路面混合料的“弹性‑骨架‑空隙”结构，属于路面材料技术领域。本发明针对超弹多孔混合料特殊的材料组成，创造性地提出了一种“弹性‑骨架‑空隙”结构形式，该结构是促使超弹多孔路面兼具降噪排水、自应力除冰等复合功能的根本原因。同时，结合宏观物理力学试验、细观离散元模拟以及数字图像处理等方法，基于混合料的单轴压缩动态模量、空隙率、橡胶颗粒与粗集料接触个数、混合料内部力链结构组成形式及接触力等指标，提出了一种“弹性‑骨架‑空隙”结构的判别方法，用于判定混合料的骨架组成结构。
G06F30/20  ,一种基于BIM的建筑物火灾数值模拟方法 [发明],本发明公开了一种基于BIM的建筑物火灾数值模拟方法，所述方法包括如下步骤：一、建立被防护建筑物的BIM模型，设计联动性消防系统；二、针对燃烧特性建立火灾燃烧模型；三、通过建筑物内不同防火划分以及不同类型火情的特征设置火灾探测器监测点，并调用FDS工具模拟出火灾燃烧的动态过程；四、融合与分析检测到的模拟实验的烟气、CO、温度数据，总结信息变化规律给出具体的数据变化模型，为建筑火灾防护提供可靠性参考依据。该方法能够有效建立建筑物的火灾燃烧模型，并结合数据探测与融合手段提供可靠性的火灾燃烧数据与动态化的火灾蔓延过程，为建筑物的火灾防护、消防联动系统设计、人员逃生路径规划等提供价值性参考。
G16C10/00  ,分子试验的运行管理方法及装置、介质 [发明],本公开涉及一种分子试验的运行管理方法及装置、介质，包括在检测到针对目标项目的启动控件的触发操作的情况下，进行针对目标项目中各待选配体与受体的试验预测，得到试验结果，试验预测包括至少一个分子试验，各分子试验包括依次执行的至少一个子任务；基于试验结果展示运行管理界面，运行管理界面展示有各分子试验的运行结果和分子试验从开始运行到结束运行的过程中依次执行的全部子任务；在检测到针对运行管理界面中子任务的触发操作的情况下，展示结果界面，结果界面展示有子任务的子结果。根据本公开实施例的分子试验的运行管理方法及装置、介质能够及时响应分子试验并直观地展示运行结果，实现分子试验的运行管理。
G16C20/10  ,一种电弧炉炼钢泡沫渣在线预测模型的设计和使用方法 [发明],本发明涉及一种电弧炉炼钢泡沫渣在线预测模型的设计和使用方法，属于钢铁冶金技术领域，解决了在不同初始条件的电弧炉装料状态下，指导电炉冶炼过程，自动化实现泡沫渣的造渣效果，从而提高冶炼质量，降低生产成本的技术问题。一种电弧炉炼钢泡沫渣在线预测模型的设计方法，包括：步骤S1、首先确定影响泡沫渣的初次流渣形成时间、流渣量的参数；步骤S2、在电弧炉冶炼过程中，通过红外相机连续拍摄视频获得流渣时间、流渣横断面积、流渣速度、流渣温度和流渣次数，并计算得到流渣量；步骤S3、根据多炉次数据积累确定初次流渣形成时间与参数之间的数学模型，以及流渣量与参数之间的数学模型。通过本发明的方法可提高造泡沫渣效率约2～5％。
G16C20/70  ,一种基于理化特性的油中溶解气异常数据诊断方法及装置 [发明],本发明涉及一种基于理化特性的油中溶解气异常数据诊断方法及装置，所述方法包括以下步骤：S1、获取溶解气中的氢气和乙炔数据，判断氢气和乙炔是否超标，若是，则执行步骤S2，若否，则判定油中溶解气正常；S2、根据预先设置的计算因子，基于所述氢气和乙炔数据计算获得溶解气中其他气体数据，判断其他气体是否超标，若是，则判定存在异常，若否，则执行步骤S3，其中，所述计算因子基于溶解气产生的理化机理设置；S3、根据所述计算因子，计算溶解气中其他气体在一定时间内的增量，判断其他气体是否超标，若是，则判定存在异常，诊断结束，若否，则判定油中溶解气正常，诊断结束。与现有技术相比，本发明具有提高异常数据诊断准确度等优点。
G16C20/10  ,一种电解水制氢系统的状态估算方法及装置 [发明],本申请提供了提供一种电解水制氢系统的状态估算方法及装置，方法包括：获取电解水制氢系统的电解槽的电解电流数据、交流阻抗谱数据；基于所述电解电流数据，确定电解槽中不同气泡成核驱动脱离方式对应的权重；基于每种气泡成核驱动脱离方式的权重确定电解槽损失中的传质损失；基于电解槽的交流阻抗谱数据、电解槽损失中的传质损失，确定所述电解槽损失中的活化损失、质子和电子传递阻抗、低频阻抗，从而确定电解水制氢系统的状态；这样，实现对电解槽电压损失的定量拆分，考虑了不同气泡成核驱动脱离方式对电解槽电压损失的影响，从而更加精确的得到电解槽损失的每种损失，更加准确描述电解槽的性能和状态。
G16B5/00  ,一种基于秸秆的生物乙醇生命周期评价方法及系统 [发明],本发明公开了一种基于秸秆的生物乙醇生命周期评价方法及系统，涉及生物乙醇生命周期评价技术领域，包括采集秸秆生物特征数据，建立秸秆品质评估模型；基于秸秆品质对秸秆进行预处理，进行生物乙醇发酵；对生物乙醇发酵过程进行监测，通过生物乙醇参数建立生命周期评价体系，定期对生物乙醇生产流程进行更新优化。本发明所述方法通过建立秸秆品质评估模型提升了原料利用效率，提高生物乙醇产品的质量和可靠性；通过秸秆被分类为不同的品质等级，并采用相应的预处理方法，提高了原料的转化效率，还降低了生产成本和环境影响；通过生物乙醇参数建立生命周期评价体系，定期对生物乙醇生产流程进行更新优化，保证了生产工艺的现代化和高效性。
G16C20/20  ,一种利用LC-MS数据分析药用植物化学成分的方法 [发明],本发明提供一种利用LC‑MS数据分析药用植物化学成分的方法，涉及LC‑MS数据分析药用植物技术领域。该一种利用LC‑MS数据分析药用植物化学成分的方法，包括以下步骤：S1、首先针对每个药用植物的化学成分通过LC‑MS进行识别，同时保留药用植物化学成分的详细数据对其进行数据储存；S2、在药用植物化学成分识别完成之后对其做出总集成，将各个数据进行排列。该方法能够对药用植物的化学成分进行筛选分析，利用筛选固定值条件进行排除筛分，可自我的将达标的数据进行整理，将不达标的数据进行排除，使整个分析流程更加的清晰，结果更加的明了精确，解决了现有的药用植物化学成分分析不够精确的问题。
G01N33/18  ,用于解析混合作用下浅层湖泊湖水盐分变化关键过程的实验方法 [发明],本发明公开了用于解析混合作用下浅层湖泊湖水盐分变化关键过程的实验方法，具体为通过获取湖泊水的数据进行实验，选定实验过程中某时间段湖泊水盐分中主要离子浓度和氢氧稳定同位素值，分析提出基于水循环的湖水盐分优化调控方案；通过智能化实验装置的方式实现混合作用下浅层湖泊湖水盐分变化关键过程的解析，解决了现有技术中长时间的动态观测中取样过程需要耗费大量人力的问题。
G16C10/00  ,分子模拟增强采样方法、装置、电子设备及可存储介质 [发明],本申请提供一种分子模拟增强采样方法、装置、电子设备及可存储介质，该方法包括：确定初始集体变量CV；通过所述初始CV和初始模拟采样获取到初始训练集；其中，所述初始模拟采样为无偏势模拟采样；根据所述初始训练集和神经网络模型训练至少一个偏势模型；对所述至少一个偏势模型进行至少一轮的迭代，其中，在一轮所述迭代中：根据所述至少一个偏势模型进行增强采样，根据所述增强采样得到的数据获取更新的训练集，根据所述更新的训练集重新训练所述至少一个偏势模型。本申请的技术方案可以改善偏势力场模型的质量。
G16C60/00  ,用于堆芯核设计程序的结果输出方法、系统、设备及介质 [发明],本发明公开了用于堆芯核设计程序的结果输出方法、系统、设备及介质，涉及数值计算领域，其技术方案要点是：预先配置堆芯的堆芯参数，其中堆芯参数包括几何参数和材料参数；由堆芯核设计程序计算所述堆芯参数，得到维度为节块级的结果参数，将节块级的结果参数转换为堆芯核设计程序所需的组件级参数，其中所述组件级参数包括三维组件级参数、二维组件级参数、一维组件级参数和堆芯平均参数；预先配置用于存储堆芯核设计程序结果输出的体系结构；按照所述体系结构的文件格式和参数排列顺序存储所述组件级参数，得到设计文件；将设计文件按照堆芯组件核设计的量纲范围，以预设的输出格式进行输出或展示。
G16C20/70  ,一种对厌氧废水处理工艺进行监测的方法 [发明],本发明公开了一种对厌氧废水处理工艺进行监测的方法，涉及厌氧废水处理技术领域，所述方法包括：建立知识库，所述知识库用于存储理论知识和经验数据；建立综合数据库，所述综合数据库用于存储用户输入信息转化成的计算机语言形式的初始数据、推理程序求解过程中得到的中间数据和最终结果的数据；获取厌氧废水处理工艺的监测数据；根据所述知识库，所述综合数据库和所述监测数据，通过推理程序确定对所述监测数据的判断结果。能够对厌氧反应系统中的扰动抑制的发生、扰动抑制因素类型和绕顶抑制程度、扰动抑制终点和厌氧反应器恢复情况等进行快速、准确、全面的诊断，并给出详细且便于理解的判断信息。
G06F18/2413  ,一种流域水环境生态治理预警方法及系统 [发明],本发明公开了一种流域水环境生态治理预警方法及系统，涉及环境科学和工程技术领域，该系统的设计旨在通过均匀分布多个监测点，并实时监测各监测点的数据信息，该系统能够有效获取河滩地周围水环境的实时状态，以便为后续的反推非点源的具体位置做基础，并截取某两个检测点的总污染物浓度，以获取浓度差值，再通过对浓度初始比例值Csbl和浓度降低比例值Ndbl的计算和比较，获取路径倍数Ljbs，从而初次确定非点源处距离监测点的一号路距Lj1和二次确定二号路距Lj2，以对非点源处进行二次锁定，并调整二次判定非点源处总污染物浓度Fndz＆lt;subgt;2＆lt;/subgt;，将其与预先设置的阈值Q进行对比，实现实时的预警管理，并根据对比结果，能够发送不同等级的预警通知。
G16C20/70  ,一种基于图神经网络的原子间相互作用势构建方法及系统 [发明],本发明公开一种基于图神经网络的原子间相互作用势构建方法及系统，涉及机器学习技术领域，该方法包括获取目标材料的初始数据集；初始数据集包括若干目标材料三维结构；获取每一目标材料三维结构对应的图；构建目标材料三维结构中的每一原子的距离对称函数；将目标材料三维结构对应的图的图描述符矩阵和目标材料三维结构中所有原子的距离对称函数输入至训练好的性能参数预测模型中，得到目标材料三维结构对应的性能参数；所有目标材料三维结构对应的性能参数构成原子间相互作用势。本发明采用训练好的性能参数预测模型进行性能参数预测，提高了原子间相互作用势的构建效率和精度。
G16C60/00  ,一种复合材料结构损伤监测方法、装置、介质及设备 [发明],本发明涉及复合材料结构健康监测技术领域，特别涉及一种复合材料结构损伤监测方法、装置、介质及设备。包括：通过多功能传感网络和有限元数值模拟获得第一结构参数；通过Teager能量算子和多尺度排列熵对第一结构参数进行损伤特征信息提取，获得第二结构参数；将第二结构参数输入生成对抗网络获得第三结构参数；将第二结构参数和第三结构参数融合生成复合材料结构状态完备参数；将复合材料结构状态完备参数输入复合材料结构损伤识别模型，以得到复合材料结构的损伤定位和损伤定量结果。利用多功能传感网络、有限元数值模拟和生成对抗网络三者结合获取复合材料结构状态完备参数，经济且有效地获得了复合材料结构状态完备参数。
G06N3/0464  ,一种基于分层池化图哈希的图数据检索模型训练方法 [发明],本说明书公开了一种基于分层池化图哈希的图数据检索模型训练方法，待训练的检索模型包含编码子模型和预测子模型，所述编码子模型包含卷积层和编码层，所述卷积层包含嵌入子层、分配子层以及输出子层。在编码子模型的各层卷积过程中，实现了对上一层卷积层特征矩阵表示的节点特征的聚合，以及对上一层卷积层邻接矩阵表示的节点个数的聚合，使得每个卷积层得到的特征矩阵都保留了图数据的结构信息。根据特征矩阵得到图特征，再根据图特征得到图数据的图哈希码，因为特征矩阵保留了图数据的结果信息，所以得到的图哈希码更加准确，在根据图哈希码进行图数据检索时，得到的检索结果也更加准确。
G16C60/00  ,一种混凝土几何曲折度预测方法 [发明],本申请涉及借助于测定材料的化学或物理性质来测试或分析材料技术领域，提供一种混凝土几何曲折度预测方法。该方法首先利用水泥颗粒形状因子和水灰比的影响修正系数对预先构建的理想形状下硬化水泥浆体的几何曲折度模型进行一次修正，然后利用硬化水泥浆体的曲折度模型，根据砂浆中规则砂粒的形貌特征和排列方式，构建砂浆的几何曲折度模型、混凝土的几何曲折度模型；接着，使用骨料颗粒形状因子对砂浆的几何曲折度模型、混凝土的几何曲折度模型进行二次修正，得到修正后的混凝土的几何曲折度模型。该方法在建模过程中充分考虑了水化产物、骨料形貌特征、水化程度等多种因素对孔隙结构的影响，提高了混凝土的几何曲折度预测精度。
G16C20/40  ,一种化学分子结构的搜索方法 [发明],"本发明公开了一种化学分子结构的搜索方法，包括：将待搜索的化学分子结构式的每个原子分别作为顶点，将原子之间的化学键作为边，从而构建化学分子图G(V,E)；计算待搜索的化学分子图G(V,E)中所有原子顶点的[t,p]‑阶；对待搜索的化学分子图G(V,E)的所有原子顶点的[t,p]‑阶进行处理，得到待搜索的化学分子图G(V,E)的不同特征信息；将待搜索的化学分子图G(V,E)的若干种特征信息分别与数据库中的任一化学分子图G'(V',E')的若干种特征信息进行比较，若存在相同的特征信息，则表示G'(V',E')即为G(V,E)的相同化学分子结构，并输出，否则，表示G(V,E)在数据库中未搜索到相同化学分子结构。本发明将化学分子结构式转换为图，并利用图顶点的[t,p]‑阶提取特征信息，从而能更为准确、高效的搜索化学分子结构。"
G06F30/13  ,基于透水率的灌浆地质模型的灌浆单元施工顺序优化方法 [发明],本发明为基于透水率的灌浆地质模型的灌浆单元施工顺序优化方法，所述方法利用透水率数据建立灌浆地质模型，基于灌浆地质模型计算灌浆单元适合优先灌浆的程度，得到考虑地质条件的灌浆单元施工顺序。在灌浆工程建模方面，本发明引入随机场法，考虑了由于地质体固有的变异性以及传统插值建模方法忽略的不确定性，通过结合透水率建立灌浆地质模型，提出优先灌浆指标判定灌浆单元是否适合优先灌浆。在考虑灌浆复杂地质条件的情况下为施工人员提供了一个可供参考的灌浆施工单元的施工顺序。
G16C10/00  ,一种计算微纳米孔中流体饱和压力的分子模拟方法及系统 [发明],本发明公开了一种计算微纳米孔中流体饱和压力的分子模拟方法及系统，该方法包括如下步骤：S1：建立干酪根分子模型，并进行干酪根分子弛豫和几何优化；S2：将优化后的干酪根分子建立无定形晶胞，得到页岩初始模型；S3：对页岩初始模型进行密度收敛，建立页岩基质模型，通过页岩基质模型模拟不同有机页岩储层的有机孔隙；S4：基于页岩基质模型，建立页岩狭缝孔隙模型，通过页岩狭缝孔隙模型测定不同条件下的原油饱和压力。本发明可以模拟不同有机页岩储层的有机孔隙，测定不同条件下的原油饱和压力。
G16C10/00  ,一种芳烃歧化和烷基转移的反应器模型 [发明],本申请实施例提供了一种芳烃歧化和烷基转移的反应器模型，该反应器模型由若干组平推流反应器及平衡反应器串联组成；基于每一组平推流反应器及平衡反应器中的进料集总，将满足预设反应速率的反应对应的反应组分作为集总组分；采用动力学计算，对集总组分进行计算，获得每一组平推流反应器及平衡反应器的产物组成；对每一组平推流反应器及平衡反应器的产物组成去集总，转化为目标物质；使用平衡方程计算，获得目标物质的各个组分的组成；将目标物质的各个组分的组成作为下一组平推流反应器及平衡反应器的进料集总，进行循环，计算所述反应器模型的各组平推流反应器及平衡反应器的目标物质的各个组分的组成，获得所述反应器模型的最终组分的组成。
G16C60/00  ,一种水泥石几何曲折度预测方法 [发明],本申请涉及借助于测定材料的化学或物理性质来测试或分析材料技术领域，提供一种水泥石几何曲折度预测方法。该方法首先基于水化程度建立水泥石几何曲折度模型；水泥石几何曲折度通过未水化水泥颗粒的几何曲折度和完全水化水泥颗粒的几何曲折度的平均值表达；水泥颗粒的几何曲折度是基于扩散离子在孔隙中的传输有效路径建模得到的，传输有效路径是根据水泥颗粒的形貌特征和排列方式确定的，传输有效路径包括有效长路径和有效短路径；有效长路径为孔隙管道的中心线，有效短路径为孔隙管道中贴近水泥颗粒的最短路径；利用所建立的水泥石几何曲折度模型获取水泥石几何曲折度的模拟值。该方案通过合理确定传输路径，提高水泥石曲折度模拟精度。
G06F30/20  ,一种基于Modelica语言的锅炉炉膛燃烧建模方法 [发明],本发明公开了一种基于Modelica语言的锅炉炉膛燃烧建模方法，通过燃烧及传热机理模拟锅炉炉膛内复杂的燃烧过程，基于Modelica语言在OpenModelica软件中搭建炉膛燃烧模型，将整个燃烧系统模块化，通过空气和燃料输入接口进行数据输入，输入为：空气的质量流量、压力、温度、空气中各气体质量分数和燃料的质量流量、温度、成分。输出为：炉膛烟气出口温度、烟气质量流量、炉膛容积热负荷、炉膛断面热负荷等。本发明搭建的锅炉炉膛燃烧模型，其各项数据精度较高，模型可扩展性强，可应用于锅炉设计与优化领域。
G16C20/20  ,一种考虑冷却塔雾羽沉降的环境腐蚀性评估方法 [发明],本发明属于金属腐蚀评估领域，涉及一种考虑冷却塔雾羽沉降的环境腐蚀性评估方法，通过水汽扩散模型确定某时刻水分沉积量，结合该地区蒸发速率确定液膜作用时间，代入液膜厚度与腐蚀速率关系积分获取此时段液体沉积对腐蚀失重影响，进而评估因冷却塔雾羽沉降导致的腐蚀加剧情况。该方法具有较强的操作性，可定量评估冷却塔周边区域因水分沉降导致的腐蚀变化情况，有效指导冷却塔周边工程差异化选材、防腐及运行维护。
G16C20/30  ,一种预测酱油货架期产气量的方法 [发明],本发明涉及调味品贮藏技术领域，具体涉及一种预测酱油货架期产气量的方法。本发明首次利用数学模型将酱油产气量与酱油中基础物质的含量相联系，通过测量酱油中特定氨基酸、糖类基础物质的含量即可预测在无微生物污染的情况下，酱油在货架期的产气量，方法简单快速，操作简单，预测精准度和可靠性高。通过预测酱油在货架期的产气量，有助于提前评估可能存在的货架期风险，指导设计相关预防和改进措施，可以为酱油的酿造提供更好的技术支持。
G06F30/13  ,一种三段式预制桥墩的吊装设计方法 [发明],本发明公开了一种三段式预制桥墩的吊装设计方法，属于桥墩吊装设计领域，包括如下步骤：S100、确定结构形式：确定预制桥墩为三段式结构分别独立预制的上节预制墩帽，中节预制墩身以及下节预制墩台；S200、确定上节预制墩帽，中节预制墩身以及下节预制墩台的荷载及系数；S300、吊点及吊装组件设计；S400、吊装组件参数设计；S500、有限元模型分析；本发明针对分段构件的吊点预埋件进行设计，并给出吊点的合理位置，组成完整的吊装系统。吊装构件的吊杆、吊耳、锚垫板在吊装设计荷载作用下的应力值均小于对应材料的设计强度，能够满足吊装施工的要求；混凝土结构在底部锚垫板处的抗冲切承载力满足吊装施工的荷载要求。
G16C20/10  ,一种光伏子阵接地系统设计评价方法 [发明],本发明涉及光伏发电技术领域，且公开了一种光伏子阵接地系统设计评价方法，通过现场实证的方法测试当地光伏电站的土壤腐蚀率，以获得较为准确的接地材料的腐蚀速率，通过计算的方法评估已建光伏电站的设计采用的接地材料是否满足光伏电站全寿命的使用要求，并给当地光伏接地设计提供数据支撑，确保光伏电站在寿命期中的安全运行，同时能够降低改造成本，解决了现有技术接地材料出现不同程度的腐蚀情况，导致接地系统不能满足光伏电站整个寿命期的安全运行，且由于光伏电站的子阵接地系统面积大，接地材料使用量巨大，接地改造费用过高，光伏电站运行过程中更换接地材料的难度很大的问题。
G16C60/00  ,一种复合材料铺层设计优化方法及系统 [发明],本发明涉及数字数据处理技术领域，提出了一种复合材料铺层设计优化方法及系统，包括：获取铺层的铺放高度；根据铺层的铺放高度获取待处理铺层序列，根据待处理铺层序列获取截断数据点集及局部密度，根据截断数据点集及局部密度获取递减均匀性指数，根据递减均匀性指数获取待处理铺层序列的子序列；根据待处理铺层序列的子序列获取仿真铺层序列，根据仿真铺层序列获取最大承受应力及褶皱角度，根据最大承受应力及褶皱角度获取非线性目标函数，利用遗传优化算法基于非线性目标函数获取目标铺层序列；根据目标铺层序列的铺层顺序获取铺层设计优化结果。本发明提高了应力在复合材料铺层上传递的均匀性，提高了复合材料的质量。
G16B50/00  ,代谢组学的参考谱图数据库的建立方法、装置及电子设备 [发明],本申请实施例提供了一种代谢组学的参考谱图数据库的建立方法、装置及电子设备、装置、电子设备及计算机可读存储介质，涉及代谢组学领域。该方法包括：确定代谢组学样本中多个未知代谢物的第一质谱数据；从与代谢组学样本相关的文献中，确定代谢组学样本中疑似存在的各个化合物以及各个化合物的参考数据，参考数据为分子结构信息和真实质谱数据中的至少一种；根据各个第一质谱数据和各个化合物的参考数据，确定与各个化合物分别关联的第一质谱数据。本申请实施例相比现有技术不需要购买标准品，并且在实际应用时用于可获得的文献的数量是充沛的，并且参考数据也是比较准确的，最终获得的关联关系的误差相比现有技术的途径二更小。
G01N27/622  ,一种结合无机矩阵中有机物的贡献细分二次有机气溶胶的来源解析方法 [发明],本发明公开了一种结合无机矩阵中有机物的贡献细分二次有机气溶胶的来源解析方法，包括如下步骤，S1、含氮碎片和含硫碎片比值标定；S2、区分有机硝酸酯和无机硝酸盐的最佳温度确定；S3、PMF的浓度矩阵确定；S4、PMF的误差矩阵确定。优点是：基于热扩散管‑气溶胶质谱仪系统观测，利用无机硝酸盐和有机硝酸酯挥发性的差异，从硝酸铵中分离出有机硝酸酯的贡献；利用无机硫酸盐和有机硫化物之间含硫碎片比值差异，从硫酸铵中分离出有机硫化物的贡献，并将这两者与有机矩阵相结合，实现对复杂大气环境中SOA的精准解析，适用于包括外场观测试验和实验室研究在内的多种场景。该方法对复杂环境，尤其是对前体物复杂的实际大气中SOA的定量和实时变化研究具有重要意义。
G16C60/00  ,基于仿真实验模型的材料成分预测方法、装置及存储介质 [发明],本公开涉及一种基于仿真实验模型的材料成分预测方法、装置及存储介质，涉及材料技术领域。基于仿真实验模型的材料成分预测方法，包括获取优化的第一模型和优化的第二模型，所述优化的第一模型用于确定材料成分的性能，所述优化的第二模型用于确定多种材料成分的比例，所述优化的第一模型和所述优化的第二模型为经过仿真实验优化获得的模型；根据所述优化的第一模型和所述优化的第二模型，对真实实验中的材料成分进行预测。该方法能够提高真实实验中材料成分的预测效果，从而加快新材料的研发效率。
