IPC主分类,发明名称,摘要
G06K7/10  ,一种视障人士使用的药品识别方法和系统 [发明],本发明涉及一种药品识别方法，具体涉及一种视障人士使用的药品识别方法和系统，通过读写器靠近药品容器以读取电子标签内存储的数据；通过串行总线将数据传输至开发板进行数据处理；通过接口转换器将处理后的数据传输至上位机进行数据处理；或，通过接口转换器将上位机输入的数据传输至开发板；通过串行总线将数据传输至读写器；通过读写器靠近药品容器以向电子标签内写入数据。与现有技术相比，本发明解决现有技术中提供的药品识别方法需要视觉配合而不适于视障人士使用的问题；本方案实现了针对于视障人士快速、便捷的药品识别。
G16H80/00  ,一种多模态信息融合医疗大数据在线服务平台的构建方法 [发明],本发明提供一种多模态信息融合医疗大数据在线服务平台的构建方法，包括以下步骤：数据收集与整合；多模态信息融合；异构数据集成；数据安全与隐私保护；患者主索引和跨机构数据共享，建立患者主索引系统；多级权限管理和灵活的权限控制；采用基于浏览器‑服务器架构的Web服务；Docker虚拟化镜像方式提交和快速部署。该在线服务平台具备数据质量提升、数据分析和挖掘能力增强、数据整合与应用一体化、跨医疗机构患者主索引和权限管理、数据可视化和智能分析、实时数据处理和决策支持、智能推荐和个性化服务、医疗资源整合和共享、基于BS架构和Docker虚拟化镜像的快速部署、以及移动端应用支持等关键功能。
G06F18/24  ,因脑梗塞导致的颅脑异常数据处理方法及装置 [发明],本发明涉及人工智能领域，尤其涉及一种基于多模式电磁场生物检测的因脑梗塞导致的颅脑异常数据处理方法，其包括：获取预先配置的检测参数；通过设置在待检测用户颅脑上预设六个位置的六个电极片获取在默认检测模式组合下的扰动系数数据集；预设六个位置分别为：前额位置、后枕部位置、颅脑左前侧、颅脑左后侧、颅脑右前侧和颅脑右后侧；将默认检测模式组合对应的扰动系数数据集输入预先训练好的多模式异常检测模型，预测得到待检测用户发生各种颅脑异常的预测概率值；将预测概率值与预设概率阈值进行比较，预测得到预测结果，包括：无风险、疑似风险、低风险、中风险和高风险。相应地，还提供了一种颅脑异常数据处理装置。
G06V10/766  ,基于对比学习的内脏组织图像的力学指标生成方法及系统 [发明],本发明公开了一种基于对比学习的内脏组织图像的力学指标生成方法及系统，所述方法包括：收集历史内脏组织图像和历史内脏组织图像对应的力学指标，将历史内脏组织图像和历史内脏组织图像对应的力学指标作为数据集；建立神经网络回归模型，根据数据集对所述神经网络回归模型进行训练，得到目标网络模型；获取待检测的内脏组织图像，将待检测的内脏组织图像输入到目标网络模型中进行预测，输出待检测的内脏组织图像的目标力学指标；根据目标力学指标生成待检测的内脏组织图像的评估参考报告，并对评估参考报告进行存储，本发明根据内脏组织图像有效获取力学指标，并且解决了力学指标生成过程中，力学指标测量设备成本昂贵，对专业性要求高的问题。
G16H30/20  ,一种小鼠胃癌病理切片图像辅助智能处理系统 [发明],本发明公开了一种小鼠胃癌病理切片图像辅助智能处理系统，涉及医学影像领域，该一种小鼠胃癌病理切片图像辅助智能处理系统，通过多个模块协同工作，实现对小鼠胃癌组织样本切片的智能分析和评估，包括图像采集模块、深度学习模块、图像特征提取模块、数据处理模块和智能评估模块，每个模块都具有特定的功能，便于快速准确地提取药物实验组数据F1和对照组实验数据F2，并进行智能分析出药物的治疗情况，整个系统的协同工作控制小鼠胃癌病理切片图像的分析效率和准确性，为医学研究和诊断提供了先进的智能辅助，这种智能处理系统的引入胃癌病理学分析中有益于控制临床诊断及实验评估的客观性和精确性，为医生及研究人员提供更可靠的辅助信息。
G16H50/30  ,基于多模态信息融合的跌倒风险早期评估方法 [发明],本发明公开了一种基于多模态信息融合的跌倒风险早期评估方法，包含：同时采集被测者步行时的视频数据和传感器数据；基于视频数据得到第一评估结果；基于传感器数据得到第二评估结果；综合第一评估结果和第二评估结果得到最终评估结果。本发明的基于多模态信息融合的跌倒风险早期评估方法，利用两种方式的多模态信息，综合评估被测者的行走姿态信息，结合了两者的优点。
A61B5/16  ,一种精神状态分析系统、电子设备及存储介质 [发明],本发明提供一种精神状态分析系统、电子设备及存储介质，其中，系统包括：多模态特征提取模块、跨模态注意力模块和精神状态检测模块；所述多模态特征提取模块将长音视频转换为图像序列和语音片段，并且提取面部特征和音频特征；将所述面部特征和音频特征输入所述跨模态注意力模块，探索图像和音频模态之间的关系，提取受试者的情绪特征值；将所述情绪特征值输入精神状态检测模块，以获取受试者当前的精神状态。本发明提出的方案能够使用单个跨模态注意力模块对音视频的特征进行精神状态特征值的提取，以该特征进行抑郁、焦虑和疲劳状态的检测分析，有更高的识别精确度，并且可以提供更多的分析信息。
G16H40/20  ,互联网医院系统互联的方法及系统 [发明],本发明提供了一种互联网医院系统互联的方法及系统，包括步骤S1：获取不同互联网系统的数据，进行分类；所述数据包括技术类型数据和提供的服务模块数据；步骤S2：根据分类结果，将不同互联网系统集成并统一；步骤S3：基于用户的类型完成推荐。本发明提供的方法能够将不同医院的就诊系统集合并统一，使用户不再需要反复下载注册，大大节约了用户的就诊时间，方便快捷；能够根据用户的实际情况进行医院的推荐，且不受地域的限制，可广泛应用于各大医院的就诊系统，具备较高的实用性和较好的前景。
G16H50/20  ,疾病辅助诊断方法、系统、介质及电子设备 [发明],本发明提供了一种疾病辅助诊断方法、系统、介质及电子设备，包括：获取患者的病例信息确定所述病例信息是否完整，若是，则执行步骤S3；若否，则对当前患者的疾病信息进行补全处理；根据当前患者的已有的病例信息和疾病信息，与疾病库中模型进行匹配，进而给出辅助诊断结果和/或治疗方案推荐。本发明集合了全学科的院士专家团队，各自定义其领域的疾病知识，形成全学科的疾病知识图谱，来支持全科学疾病的辅助诊断，辅助医生在临床诊疗过程中，进行全科学疾病的鉴别诊断。同时，本发明帮助医生快速针对疑难疾病进行解答，助力医生学习成长。
G16H40/40  ,一种全自动内镜消毒机的内镜洗消记录云追溯系统 [发明],本发明涉及内镜消毒机技术领域，尤其涉及一种全自动内镜消毒机的内镜洗消记录云追溯系统，应用于内镜消毒机、云服务器端和客户端；所述内镜消毒机上设有用于将机器信息和洗消源记录上传至云服务器的网络通讯模块；所述云服务器端包括用于接收并存储机器信息和洗消源记录的接收模块和存储模块、用于响应于客户端发送的查询请求，调取相关的洗消源记录的查询模块、以及用于对洗消源记录进行分析和筛选，将筛选后的洗消记录发送到客户端的分析模块和发送模块；所述客户端包括用于显示相关的洗消记录的显示模块。本发明到实时可查询及导出和查询历史记录，同时解决客户洗消数据的云端存储及无纸化办公，完美解决内镜洗消的质控与追溯。
G16H40/20  ,基于医院高通量测序管理信息系统的医疗综合管理系统 [发明],本发明提供一种基于医院高通量测序管理信息系统的医疗综合管理系统，包括数据信息采集端、内网用户端、外网用户端、医院高通量测序管理信息系统、大数据存储设备以及临床数据审查节点；数据信息采集端包括医生端、本地高通量测序检测平台端、第三方高通量测序检测平台端以及样本库端；数据信息采集端采集数据后传输至医院高通量测序管理信息系统，医院高通量测序管理信息系统将传输获取的数据传输至大数据存储设备以构建医院临床高通量测序大数据库；本发明解决了当前医院多个高通量测序平台无法实现集中化统一闭环管理的痛点，为当前临床高通量测序数据无法在全院范围内统一标准化回收管理和有效再利用，所导致的安全隐患、资源浪费、资源分配不均提供了新的解决方案。
G06V10/94  ,一种医疗设备数据采集方法及医疗设备数据采集系统 [发明],本发明公开一种医疗设备数据采集方法，包括：利用摄像头拍摄医疗设备的显示屏获得拍摄画面；截取所述拍摄画面中的有效画面；获取所述摄像头的编号及所述拍摄画面的拍摄时间；在智能盒中识别所述有效画面的数据，提取所述有效画面的表格框，并获取所述数据在表格框中的位置，所述数据包括数据类型和数据结果；在服务器的数据库中将所述医疗设备的硬件信息与所述摄像头的编号一一对应关联，且根据所述摄像头的编号、拍摄时间、表格框、识别的数据和数据在表格框中的位置在数据库中重新生成数据采集表并存储；当所述数据结果异常时发出警告信号。本发明还公开了一种医疗设备数据采集系统。本发明可对各种医疗设备进行数据采集。
G16H10/40  ,一种动态血糖监测用校准模型的构建方法、系统、电子设备及存储介质 [发明],本发明涉及一种动态血糖监测用校准模型的构建方法、系统、电子设备及存储介质，包括获取每日的表征为映射关系的测试用葡萄糖溶液的不同浓度值与测试得到的对应目标电流值的目标数据子集；获取多日的目标数据子集，生成目标数据集；根据目标数据子集，构建初始校准模型，并获取初始校准模型的目标模型参数值；根据目标数据集，获取多日的目标模型参数值；根据多日的目标模型参数值，构建目标模型参数值与测试时间的目标模型参数变化函数；根据目标模型参数变化函数与初始校准模型，构建血糖浓度值与目标电流值的表征为非线性关系的目标校准模型，且目标校准模型能够随测试时间变化而自动更新目标模型参数。本发明能够提高血糖浓度值的检测精度。
G16H20/70  ,一种用于睡眠管理的多模态融合学习方法和系统 [发明],公开了一种用于睡眠管理的多模态融合学习方法和系统，包括收集睡眠监测设备的数据，对数据进行归一化和标准化处理，构建多模态数据集；构建多模态睡眠分析单元，多模态睡眠分析单元包括ChronoSleepNet模型，并对ChronoSleepNet模型进行训练；构建强化学习环境模块，生成个性化睡眠处方和智能调节因子α，利用智能调节因子α进行自我学习和调整；构建自适应学习模块，将存储的数据训练LoRA层添加到预训练的ChronoSleepNet模型中，对ChronoSleepNet模型进行微调。本发明不仅能够为用户提供详细的睡眠分析报告，还能根据分析结果提出个性化的睡眠改善建议，为用户提供全面的、个性化的睡眠管理解决方案，从而改善睡眠质量。
G16H50/30  ,家族痛风的风险预警方法、系统及存储介质 [发明],本发明公开了家族痛风的风险预警方法、系统及存储介质，涉及智慧医疗技术领域，包括：接收家族成员相关信息，对家族成员相关信息进行数据标记，利用标记后的家族成员就诊相关信息进行风险判定计算，得出痛风风险判定系数；设定痛风风险判定阈值，将痛风风险判定系数与痛风风险判定阈值进行比值计算，根据比值结果对痛风风险等级进行划分；根据划分的等级结果对等级进行显示，且设定比值判定阈值，若比值结果超过比值判定阈值，则被判定痛风高风险，实现了能够对家族成员的痛风进行风险等级划分以及预警的功能。
G16H40/20  ,一种药品存取管理方法、装置、终端设备及存储介质 [发明],本发明公开了一种药品存取管理方法、装置、终端设备及存储介质，方法包括：获取待领取药品的药品编码以及所需药品用量；在预设的药品信息表中查找与药品编码相匹配的拆零库存、整装库存、总库存以及用于整装拆零换算的换算值；在所需药品用量大于所述拆零库存，且整装药品优先领取时，根据药品编码、计算得到的第一所需整装数量以及第一所需拆零数量，确定待领取药品的第一拆零存储位置以及第一整装存储位置，以使用户根据第一拆零存储位置以及第一整装存储位置，领取待领取药品；根据第一所需整装数量、整装库存、第一所需拆零数量以及拆零库存，更新整装库存、拆零库存以及总库存，通过实施本发明提高了药品管理效率。
G06F18/15  ,基于大数据的临床试验进度统计与分析工具 [发明],本发明涉及临床数据管理技术领域，具体为基于大数据的临床试验进度统计与分析工具，工具包括数据采集与校验模块、自适应阈值分析模块、动态数据分段模块、智能数据跟踪模块、多维度统计分析模块、AI预测性分析模块、数据可视化展示模块、决策支持与优化模块。本发明中，自适应阈值和动态数据分段模块提高数据处理灵活性和准确度，适应数据变化，增强数据分析效率，智能数据跟踪模块通过实时监控和异常检测提高数据控制和响应速度，减少意外情况，多维度统计与AI预测分析提供深入洞察和未来趋势预测，增强决策前瞻性和科学性，数据可视化与决策支持模块结合，强化数据呈现，提供实用决策方案，支持临床试验优化和策略制定。
G16H50/50  ,脑出血预后预测方法、装置、设备、介质及程序产品 [发明],本发明涉及脑出血智能诊断技术领域，具体是一种脑出血预后预测方法、装置、设备、介质及程序产品，所述方法包括：获取目标患者脑部的血肿标记图像；基于所述血肿标记图像确定位于多个不同脑区的血肿体积；基于各个所述血肿体积生成所述目标患者脑部的特征向量；将所述特征向量输入至预先建立的脑出血预后预测模型，得到所述目标患者脑部的脑出血临床预后结果。本发明的脑出血预后预测方法，通过利用预先建立的脑出血预后预测模型，在血肿体积的基础上引入血肿的位置信息来预测临床结果，能够提高脑出血临床预后结果的预测准确性和预测效率，并且可对涉及多个脑区的血肿或多发性出血进行预测。
G16H20/30  ,家庭健康管理方法、系统以及计算机设备 [发明],本申请涉及一种家庭健康管理方法、系统以及计算机设备，包括：获取每一家庭成员的智能设备上传的运动信息以及标识信息；将各个家庭成员的运动信息相对比，获取每一家庭成员的同步运动时长以及个人运动时长；根据每一家庭成员的同步运动时长以及个人运动时长，生成每一家庭成员的运动规划；根据标识信息，获取每一家庭成员的身份信息，根据身份信息与对应的每一家庭成员的运动信息、同步运动时长、个人运动时长以及运动规划，生成所述每一家庭成员的运动数据；识别当前访问人员，获取访问人员对应的身份信息，根据身份信息获取对应的运动数据并展示。本申请具有提高家庭成员健康水平，改善家庭成员之间的关系的优点。
A61B6/58  ,一种CT扫描机校准方法及系统 [发明],本申请提供了一种CT扫描机校准方法及系统，获取CT扫描机对扫描对象的扫描图像，得到校准体素图像集和标定校准图像，根据校准体素图像集确定所有聚簇校准矢量；通过每个聚簇校准矢量对应的聚簇残余熵将所有聚簇校准矢量转换为偏离轮廓域；采集扫描对象的密度变化数据，得到密度分布空间，确定偏离轮廓域和密度分布空间之间的偏差互耦度；通过偏差互耦度和偏离轮廓域在密度分布空间中分离出所有密度互耦向量，由密度分布空间和所有密度互耦向量，得到边界补偿阈限；根据边界补偿阈限和所有聚簇校准矢量对CT扫描机进行定位调校，可自动得到CT扫描机对不同扫描对象的不同定位参数，实现了对CT扫描机的自动个性化定位校准。
G16H30/20  ,一种多模态智能诊疗方法 [发明],本发明涉及就医诊疗技术领域，具体为一种多模态智能诊疗方法。为了解决现有的智能诊疗无法结合多模态数据进行诊疗的问题，故提供了一种新的多模态智能诊疗方法，即通过对患者提供的图片信息以及文本信息分别进行视觉特征和文本特征的提取，再将两类特征通过Co‑Attention模块进行特征融合，然后再通过分类器形成最后的就医诊疗标签，以达到利用多模态数据智能诊疗的效果，从而提升了诊疗精度。
G16H50/50  ,一种基于血液循环生理机制的QSP模型及其应用 [发明],本发明公开了一种基于血液循环生理机制的QSP模型及其应用。本发明的方法构建得到的QSP模型是基于血液循环生理机制建立的生理系统模型，根据血液循环系统的生理学、解剖学等，模拟血液循环系统中血流的流动过程，从机制层面描述了血液循环的过程。模型提供了不同部位的血管房室，各个生理参数有明确的生理部位。并将血液循环生理机制模型与描述液体复苏治疗过程中补液量与个体血容量变化程度定量关系模型相结合，更加符合真实的生理过程。因此，将本发明的建立的QSP模型用于预测不同的液体复苏方案对个体血流动力学的影响，有利于辅助患者个体化液体复苏治疗方案的设计，降低不合适的补液方案导致患者产生不良治疗结果的风险。
G16H20/60  ,基于深度学习的体质鉴别并匹配药膳方案的方法和系统 [发明],本申请公开了一种基于深度学习的体质鉴别并匹配药膳方案的方法和系统，涉及信息技术处理技术领域。该方法包括：鉴别模型的构建、图像的采集及录入、鉴别值的获取、鉴别结果的获取、搭配模型的构建和药膳的推荐。该系统与该方法相匹配。本申请公开的基于深度学习的体质鉴别并匹配药膳方案的方法和系统，通过多种表征数据的深度学习进行体质的鉴别，获取用户的体质鉴别结果，从而了解到用户的体质类型，然后，再基于体质类型进行药膳材料的匹配，从而实现让普通用户能够清楚的了解到自己的体质适用的药膳，为用户提供了极大的便利。
G16H50/80  ,一种基于图像提取与数据驱动的多区通风控制方法 [发明],本发明公开了一种基于图像提取与数据驱动的多区通风控制方法，根据公共建筑室内摄像头感知人员情景信息，利用图像提取算法获取人员数量与空间位置数据，进而结合数据驱动技术实现多区域低分辨率人体呼出气溶胶浓度场的快速仿真与预测，最后对感染风险与通风能耗两个指标进行综合评估，实现送风量的寻优决策并用于多区通风系统控制。本发明解决采用全局风量调控模式的传统通风系统导致的呼吸道疾病感染风险增加、能耗急剧上升和大量能源浪费等难题，能实现公共建筑节能目标。
G16H40/20  ,基于维度组合与权重计算推荐分诊等级的方法 [发明],本发明基于维度组合与权重计算推荐分诊等级的方法，在建立主诉知识库和分诊维度知识图谱的基础上，按不同维度组合定义权重，进而自动计算分诊等级，使用维度组合与权重计算相结合的方式，以获取最接近患者实际情况的分诊等级，一方面可根据分诊信息系统自动计算基础维度得分，快速推荐分诊结果，减少了分诊护士的人工介入判断，提高了分诊效率；另一方面，通过考虑不同维度组合中的权重，计算维度组合得分得到分诊等级，从而优化了单一维度得到分诊结果不够准确的情况，提高了分诊准确率。
A61B6/50  ,DSA成像方法、DSA系统及存储介质 [发明],本发明提供一种DSA成像方法、DSA系统及存储介质，方法通过采集真实蒙片图像得到目标蒙片图像，通过采集真实盈片图像得到目标盈片图像，再通过目标蒙片图像和目标盈片图像得到DSA图像，在采集真实蒙片图像和采集真实盈片图像的过程中，成像装置的旋转运动是按照既定方向连续的，不需要采集完真实蒙片图像后再将成像装置反方向旋转回到初始角度位置，如此可以缩减成像装置运动的轨迹，减少成像装置启停的次数，进而减少总的扫描时间，在提高扫描检查的效率的同时减少运动伪影，极大地降低了成像装置的启停次数对图像质量的影响。
G06N3/126  ,一种模型调整方法、装置、设备及存储介质 [发明],本申请公开了一种模型调整方法、装置、设备及存储介质，涉及数据处理技术领域，包括：获取多组学特征集、初始超参数以及相应超参数的上下限；对多组学特征集的不同特征组合进行二进制编码，得到相应的多组学特征编码集，并根据上下限对初始超参数进行归一化处理，以得到相应的超参数编码集；对多组学特征编码集和超参数编码集进行随机拼接，以得到初始种群，并利用遗传算法对初始种群进行迭代评估，得到适应度最高的目标个体，以便利用目标个体对应的目标多组学特征和目标超参数对相关模型进行调整。这样一来，本申请中针对不同多组学特征组合和超参数组成的种群，可以同时进行特征筛选和超参数调优，提高了相关模型的准确率和调整效率。
G16H15/00  ,康复评估报告的生成方法、装置、设备及存储介质 [发明],本申请提供一种康复评估报告的生成方法、装置、设备及存储介质，涉及数据处理技术领域。该方法包括：获取针对预设康复诊疗对象在多个康复评估维度下的康复评估信息；根据多个所述康复评估信息，采用预设康复评估信息和康复评估表的第一映射关系，分别生成针对所述预设康复诊疗对象的多个康复评估表，所述多个康复评估表中记录有所述多个康复评估维度的评估信息；根据预设整合规则对各所述康复评估表进行整合，得到各所述康复评估表对应的康复评估报告。相对于现有技术，避免了评估报告的无法便捷生成的问题。
G06T7/00  ,一种基于联邦学习的肺结节早期识别方法 [发明],本申请涉及一种基于联邦学习的肺结节早期识别方法，包括以下步骤：S1)获取肺部CT图像；S2)设结节的出现位置为标记点并以坐标表示；S3)确定标记点所在的层级；S4)获取以标记点为中心的图像块；S5)将图像块的像素值进行归一化；S6)构建各参与方的图像块数据集合；S7)进行深度学习网络模型训练；S8)各参与方利用本地的图像块数据进行深度学习；S9)以准确率为标准评估各本地模型的性能表现，并设置本地模型权重；S10)建立全局模型；S11)重复步骤S8)～S10)直至达到中央服务器的最大迭代数。本申请解决了现有技术的敏感性和特异性不足的问题。本申请能显著降低漏诊概率，提高图像的识别精度，有助于建立罕见病例之间的联系。
C12Q1/6886  ,用于胃癌预后的分子标记物及其应用 [发明],本发明提供了一种与胃癌的检测或预后，化疗或免疫治疗适用性预后相关的生物标志物及其应用。所述生物标志物包括IFT52、OSMR、SNX10、VCAN，其可以用于胃癌预后，化疗或免疫治疗适用性风险的诊断和/或预测。本发明也提供了适用于胃癌预后，化疗或免疫治疗适用性诊断和/或预测的试剂盒。
G16H50/50  ,少样本的疾病预测方法及装置 [发明],本发明涉及数据处理技术领域，提供了一种少样本的疾病预测方法及装置，该方法包括：获取待处理电子病历信息；基于疾病预测模型对待处理电子病历信息进行预测，得到预测结果；其中，疾病预测模型基于以样本电子病历信息经过扩增和重采样得到的样本为训练样本，以通过共享权重的编码器从训练样本中提取的潜层表征为训练特征对骨干模型进行训练得到。本发明所述方法能够在抽象的潜层表征空间对增广前后的样本以及重采样后的样本间的互信息进行了进一步挖掘和学习，有效克服了数据中存在的少样本和不平衡问题，从而具有了较高的识别精度，尤其显著提高了模型对慢性化样本的识别效果。
G16H50/50  ,用于确定血管的血流量的方法、计算设备和介质 [发明],本发明涉及一种用于确定血管的血流量的方法、计算设备和介质，该方法包括：获取针对血管的参考血流量和参考时间的参考关系，以便确定参考关系所关联的参考周期、参考收缩期占比以及参考血流量；获取检测对象的搏动关联检测数据，搏动关联检测数据至少指示搏动特征以及每搏输出量；基于搏动关联检测数据，调整参考关系所关联的参考周期、参考收缩期占比以及参考血流量，以便获得经调整的参考关系；以及基于经调整的参考关系，确定针对检测对象的血管的血流量。本发明可以高效且低成本地确定检测对象的血流量，并且显著提高针对差异性个体确定血流量的准确性。
G16H50/50  ,一种生物信息处理方法、装置、电子设备和存储介质 [发明],本发明实施例提供了一种生物信息处理方法、装置、电子设备和存储介质，涉及计算机系统技术领域，包括获取初始生物信息和初始模型；对所述初始模型基于单位核级剪枝处理，生成单位核级权重分组，或对所述初始模型基于滤波器级剪枝处理，生成滤波器级权重分组；依据所述单位核级权重分组或所述滤波器级权重分组和所述初始模型确定分析模型；依据所述初始生物信息输入至所述分析模型，得到状态异常信息。本发明实施例通过支持滤波器级、单位核级两种权重分组层级的能量建模，可以高效地输出压缩后分析模块，通过分析模型快速地进行基于生物信息进行识别。
G16H20/30  ,一种计算机视觉数字化康复评估方法和系统 [发明],本发明实施例公开了一种计算机视觉数字化康复评估方法和系统，其中，方法包括：获取患者的动作视频，所述动作包括上肢动作、下肢动作、站位动作、坐位动作和手部动作；在各视频帧中标定患者相关的目标区域，并对其余区域进行屏蔽；对各标定后的视频帧进行人体姿态捕捉，得到患者在各帧中的多个肢体关键点位；根据各肢体关键点位对脑卒中康复的影响程度，将各帧中的肢体关键点位进行聚类，由各聚类中心与未聚类的肢体关键点位共同构成最终的多个肢体关键点位；将最终的多个肢体关键点位的时间序列输入时空图卷积深度模型，得到患者的康复评估结果。本实施例能够给出全体位精细化的评估结果，并提高评估准确性和评估效率。
G16H40/63  ,监护仪显示方法、监护仪及存储介质 [发明],本发明公开了一种监护仪显示方法、装置、监护仪设备及存储介质。该方法包括：获取患者信息；采集所述患者信息对应的实测数据；对所述实测数据进行分析，获取目标生理数据和目标波形数据；对所述目标生理数据进行异常分析，获取异常分析结果；采用所述异常分析结果对应的显示格式，在显示屏的生理数据显示区域显示所述目标生理数据，在显示屏的波形显示区域显示所述目标波形数据。通过该显示方法可以有效提醒医护人员进行针对性的医疗救援，并且减少操作的繁杂度，做到清晰安全的显示数据。
G06T7/00  ,一种体检CT影像数据处理分析系统及其应用 [发明],本发明提出了一种体检CT影像处理分析系统及其应用，包括以下步骤：1)构建体检CT影像数据库：纳入数据库的体检CT影像中需包含第三腰椎，但不要求扫描范围一致，并由专家识别并手动标注CT影像中每个椎体；2)构建面向联合椎体分类和分割的深度神经网络Centrum‑UNETR++；3)使用体检CT影像数据库训练Centrum‑UNETR++，得到自动的椎体分类和分割模型；4)将待处理的体检CT影像输入训练完成的Centrum‑UNETR++模型，基于自动识别和分割得到的第三腰椎（L3），获取L3椎体中间的横断面，根据解剖位置关系，以不同的CT阈值进行肌肉组织与脂肪组织分割，自动计算骨骼肌指数、皮下脂肪组织指数、内脏脂肪组织指数、骨骼肌密度、皮下脂肪密度和内脏脂肪密度。
G06Q10/10  ,一种药品培训方法、装置、系统及存储介质 [发明],本发明公开了一种药品培训方法、装置、系统及存储介质。该方法包括：获取与多药品培训模式对应的至少一个培训分类类别下的培训药品组合，针对每个培训分类类别，获取培训分类类别对应的培训药品组合中至少两个培训药品标识分别对应的药品特征信息，根据各药品特征信息，确定与培训分类类别对应的多药品特征数据，响应于检测到与多药品培训模式对应的选择操作，将与多药品培训模式对应的至少一个多药品特征数据进行输出展示，其中，多药品培训模式为药品品类培训模式或药品样式培训模式，本发明实施例提高了药品培训的学习效率和学习效果。
A61B6/03  ,一种CT成像系统和CT成像方法 [发明],本申请涉及一种CT成像系统、CT成像方法及计算机设备。系统包括成像设备和管理设备；管理设备上设置有本地存储装置，并设置有移动存储装置接口；移动存储装置接口用于将移动存储装置安装于管理设备上；管理设备，用于获取成像设备采集的影像数据，并将影像数据存储至目标存储单元中；目标存储单元为本地存储装置和/或移动存储装置。CT成像系统能够直接将成像设备采集的影像数据存储至目标存储单元中，无需对数据频繁进行先导出删除、再导入还原这种耗时的操作，就能够在临床前将影像数据存储至本地存储装置和/或移动存储装置中，能够提高在临床前对能谱CT数据的管理效率。
G16H40/67  ,一种AED设备远程视频指导方法 [发明],本申请公开了一种AED设备远程视频指导方法，属于医疗通信技术领域，解决了现有技术中无医疗培训背景的现场人员难以判定是否需用AED设备且难以正确使用AED设备的问题。本申请的方法包括，当有人发生心脏骤停，患者的附近人员可通过微信扫描AED所在箱体二维码发起视频远程急救指导，AED数据大屏使用RTC，实时通信技术，会收到抢救人员发起的视频急救；在数据大屏接通后，急救人员可远程看到现场抢救人员视频画面，通过视频画进行指导抢救指导；通过患者状态给出方案进行抢救。本申请的有益效果在于，可以远程指导现场人员正确的使用设备并进行抢救，增加患者的救活率；并且在设备不可用时，可以远程指导现场人员迅速寻找可用设备，争取抢救时间。
G16H50/30  ,基于人工智能的血栓性微血管疾病多源数据处理方法 [发明],本发明公开了一种基于人工智能的血栓性微血管疾病多源数据处理方法，获取TMA多源数据，并进行预处理，使其符合预定的数据格式，形成TMA数据集；读取TMA数据集并进行分割和加密，以对TMA数据进行隐私保护，获得分割和加密后的若干个TMA数据子集；构建人工智能模块，人工智能模块至少两个数据提取通道和至少一个基于异质GNN网络的变分自编码器单元；将训练完成后的人工智能模块配置于服务器中，根据实时收集到TMA数据计算TMA患病评估概率，形成风险评估时序图，并推送。本发明大大提高了数据处理效率和准确率，解决了现有TMA的多源数据往往存在缺失、噪声、不一致和不平衡，以及隐私保护等诸多问题。
H05K7/20  ,一种多源冷却磁刺激温度趋势预警装置及方法 [发明],本发明涉及温度预警技术领域，具体为一种多源冷却磁刺激温度趋势预警装置及方法，包括冷却系统与刺激线圈通过铜管进行连接；刺激线圈包括外壳、线圈、磁芯、冷板和温度传感器；磁芯由两个不对称U型磁铁组成，外壳为阶梯状，外壳和磁芯组成一个阶梯整体，通过减少磁拍与人体的接触面积，来减少热量传递；外壳采用隔热材料，外壳阶梯布置隔热海绵材料，用于减少热量传递；两个不对称U型磁铁下分别固定着冷板；磁芯表面与铜管表面持平，冷却液分别经过在两个U型磁铁下的冷板；冷却液，用于带走铜管和磁芯所产生的热量；温度传感器布局在磁芯表面，用于检测磁拍与人体接触的实时温度。
G16H20/30  ,一种居家康复训练方案推荐方法和系统 [发明],本发明实施例公开了一种居家康复训练方案推荐方法，包括：获取患者的康复需求和康复评估结果；根据综合评估结果，确定总的康复训练时长；根据康复需求，选择全部位康复方案的树模型；在树模型下根据站位评估结果选择一级分支，确定站位训练时长占比；在所述一级分支下根据站位评估结果选择二级分支，确定坐位训练时长占比；在所述二级分支下根据其余各部位的评估结果选择三级分支，确定其余各部位的训练时长占比组合；根据所述总的康复训练时长和各部位的训练时长占比，自动搜索满足时长分配要求的多个训练视频；按照预设的训练体位顺序对所述多个训练视频排列成完整的康复方案视频。该方法能够根据患者需求提供合理便捷的康复训练方案。
G16H10/20  ,基于结构化模型描述语言的医院随访方案智能生成方法 [发明],本发明公开了一种基于结构化模型描述语言的医院随访方案智能生成方法，步骤1：建立专用于随访计划的规则模型；所述的规则模型基于结构化的随访任务描述语言，用于定义随访计划的生成规则；生成规则中对随访任务的模式进行定义，随访任务的定义模式为：1)所属的随访计划或者诊断；2)执行的前提条件；3)具体需要执行的动作；步骤2：采用训练数据对规则模型进行训练；步骤3：生成医院随访方案；使用者发出生成随访方案的请求后，训练完成的规则模型被调用，生成最终的医院随访方案。本发明结合了规则模型和大模型，使得随访计划的生成更高效和准确。
